Date,Values,Blockchain
2023-11-21,913871,BSC
2023-11-21,53974,Base
2023-11-21,335785,Ethereum
2023-11-21,3029,Flow
2023-11-21,7629,Gnosis
2023-11-21,903680,NEAR
2023-11-21,87989,Optimism
2023-11-21,10212,Osmosis
2023-11-21,398126,Polygon
2023-11-21,796,Sei
2023-11-21,184185,Solana
2023-11-20,46119,Aptos
2023-11-20,195324,Arbitrum
2023-11-20,41931,Avalanche
2023-11-20,2449,Axelar
2023-11-20,924368,BSC
2023-11-20,51300,Base
2023-11-20,357654,Ethereum
2023-11-20,139772,Flow
2023-11-20,6936,Gnosis
2023-11-20,869989,NEAR
2023-11-20,93920,Optimism
2023-11-20,11707,Osmosis
2023-11-20,355460,Polygon
2023-11-20,860,Sei
2023-11-20,205442,Solana
2023-11-19,49086,Aptos
2023-11-19,215380,Arbitrum
2023-11-19,39389,Avalanche
2023-11-19,2009,Axelar
2023-11-19,823323,BSC
2023-11-19,62041,Base
2023-11-19,300407,Ethereum
2023-11-19,167235,Flow
2023-11-19,8080,Gnosis
2023-11-19,841797,NEAR
2023-11-19,81357,Optimism
