Date,Blockchain,Values
2017-08-16,Ethereum,413624
2017-08-15,Ethereum,413246
2017-08-14,Ethereum,410061
2017-08-13,Ethereum,333011
2017-08-12,Ethereum,338654
2017-08-11,Ethereum,356682
2017-08-10,Ethereum,338241
2017-08-09,Ethereum,280308
2017-08-08,Ethereum,318866
2017-08-07,Ethereum,281172
2017-08-06,Ethereum,265127
2017-08-05,Ethereum,261400
2017-08-04,Ethereum,257160
2017-08-03,Ethereum,236335
2017-08-02,Ethereum,231068
2017-08-01,Ethereum,218582
2017-07-31,Ethereum,250090
2017-07-30,Ethereum,206624
2017-07-29,Ethereum,198773
2017-07-28,Ethereum,246494
2017-07-27,Ethereum,225435
2017-07-26,Ethereum,223010
2017-07-25,Ethereum,242956
2017-07-24,Ethereum,263095
2017-07-23,Ethereum,260490
2017-07-22,Ethereum,205574
2017-07-21,Ethereum,232560
2017-07-20,Ethereum,250065
2017-07-19,Ethereum,270122
2017-07-18,Ethereum,271055
2017-07-17,Ethereum,248473
2017-07-16,Ethereum,249138
2017-07-15,Ethereum,231961
2017-07-14,Ethereum,249381
2017-07-13,Ethereum,260745
2017-07-12,Ethereum,283828
2017-07-11,Ethereum,291677
2017-07-10,Ethereum,302633
2017-07-09,Ethereum,225189
2017-07-08,Ethereum,248142
2017-07-07,Ethereum,295389
2017-07-06,Ethereum,258791
2017-07-05,Ethereum,271606
2017-07-04,Ethereum,281465
2017-07-03,Ethereum,302032
2017-07-02,Ethereum,248617
2017-07-01,Ethereum,240465
2017-06-30,Ethereum,252652
2017-06-29,Ethereum,263791
2017-06-28,Ethereum,274241
2017-06-27,Ethereum,252995
2017-06-26,Ethereum,316788
2017-06-25,Ethereum,231135
2017-06-24,Ethereum,250570
2017-06-23,Ethereum,276012
2017-06-22,Ethereum,284225
2017-06-21,Ethereum,221289
2017-06-20,Ethereum,308488
2017-06-19,Ethereum,286209
2017-06-18,Ethereum,245957
2017-06-17,Ethereum,242022
2017-06-16,Ethereum,248003
2017-06-15,Ethereum,261617
2017-06-14,Ethereum,250410
2017-06-13,Ethereum,280054
2017-06-12,Ethereum,292941
2017-06-11,Ethereum,240490
2017-06-10,Ethereum,213356
2017-06-09,Ethereum,215831
2017-06-08,Ethereum,187700
2017-06-07,Ethereum,207180
2017-06-06,Ethereum,200523
2017-06-05,Ethereum,190305
2017-06-04,Ethereum,180136
2017-06-03,Ethereum,175666
2017-06-02,Ethereum,194911
2017-06-01,Ethereum,199160
2017-05-31,Ethereum,214126
2017-05-30,Ethereum,193618
2017-05-29,Ethereum,158547
2017-05-28,Ethereum,155271
2017-05-27,Ethereum,149450
2017-05-26,Ethereum,169818
2017-05-25,Ethereum,183010
2017-05-24,Ethereum,187293
2017-05-23,Ethereum,187121
2017-05-22,Ethereum,176255
2017-05-21,Ethereum,149699
2017-05-20,Ethereum,130912
2017-05-19,Ethereum,161568
2017-05-18,Ethereum,137409
2017-05-17,Ethereum,140135
2017-05-16,Ethereum,116341
2017-05-15,Ethereum,122792
2017-05-14,Ethereum,101348
2017-05-13,Ethereum,101332
2017-05-12,Ethereum,107241
2017-05-11,Ethereum,117189
2017-05-10,Ethereum,109673
2017-05-09,Ethereum,112933
2017-05-08,Ethereum,117509
2017-05-07,Ethereum,106631
2017-05-06,Ethereum,95014
2017-05-05,Ethereum,108514
2017-05-04,Ethereum,114877
2017-05-03,Ethereum,97334
2017-05-02,Ethereum,110354
2017-05-01,Ethereum,112202
2017-04-30,Ethereum,95202
2017-04-29,Ethereum,91335
2017-04-28,Ethereum,106193
2017-04-27,Ethereum,104494
2017-04-26,Ethereum,89642
2017-04-25,Ethereum,93033
2017-04-24,Ethereum,80531
2017-04-23,Ethereum,77073
2017-04-22,Ethereum,73539
2017-04-21,Ethereum,81278
2017-04-20,Ethereum,85450
2017-04-19,Ethereum,85734
2017-04-18,Ethereum,83303
2017-04-17,Ethereum,72546
2017-04-16,Ethereum,70634
2017-04-15,Ethereum,74820
2017-04-14,Ethereum,81155
2017-04-13,Ethereum,84124
2017-04-12,Ethereum,80347
2017-04-11,Ethereum,75891
2017-04-10,Ethereum,75487
2017-04-09,Ethereum,74557
2017-04-08,Ethereum,72144
2017-04-07,Ethereum,92846
2017-04-06,Ethereum,95177
2017-04-05,Ethereum,87411
2017-04-04,Ethereum,86279
2017-04-03,Ethereum,100221
2017-04-02,Ethereum,88948
2017-04-01,Ethereum,80572
2017-03-31,Ethereum,103102
2017-03-30,Ethereum,96209
2017-03-29,Ethereum,93064
2017-03-28,Ethereum,84348
2017-03-27,Ethereum,94570
2017-03-26,Ethereum,79534
2017-03-25,Ethereum,84394
2017-03-24,Ethereum,87775
2017-03-23,Ethereum,82434
2017-03-22,Ethereum,78821
2017-03-21,Ethereum,84298
2017-03-20,Ethereum,80264
2017-03-19,Ethereum,84599
2017-03-18,Ethereum,89920
2017-03-17,Ethereum,106635
2017-03-16,Ethereum,109950
2017-03-15,Ethereum,81205
2017-03-14,Ethereum,77155
2017-03-13,Ethereum,81718
2017-03-12,Ethereum,66646
2017-03-11,Ethereum,64803
2017-03-10,Ethereum,65132
2017-03-09,Ethereum,64266
2017-03-08,Ethereum,55386
2017-03-07,Ethereum,62589
2017-03-06,Ethereum,57020
2017-03-05,Ethereum,57031
2017-03-04,Ethereum,58756
2017-03-03,Ethereum,64294
2017-03-02,Ethereum,70779
2017-03-01,Ethereum,59774
2017-02-28,Ethereum,60277
2017-02-27,Ethereum,52642
2017-02-26,Ethereum,51716
2017-02-25,Ethereum,53245
2017-02-24,Ethereum,54081
2017-02-23,Ethereum,47601
2017-02-22,Ethereum,50372
2017-02-21,Ethereum,58434
2017-02-20,Ethereum,50152
2017-02-19,Ethereum,48227
2017-02-18,Ethereum,49398
2017-02-17,Ethereum,49406
2017-02-16,Ethereum,49674
2017-02-15,Ethereum,55320
2017-02-14,Ethereum,58298
2017-02-13,Ethereum,55990
2017-02-12,Ethereum,45319
2017-02-11,Ethereum,46560
2017-02-10,Ethereum,52222
2017-02-09,Ethereum,47873
2017-02-08,Ethereum,51089
2017-02-07,Ethereum,51866
2017-02-06,Ethereum,47306
2017-02-05,Ethereum,46542
2017-02-04,Ethereum,45410
2017-02-03,Ethereum,42778
2017-02-02,Ethereum,43709
2017-02-01,Ethereum,44541
2017-01-31,Ethereum,43649
2017-01-30,Ethereum,45369
2017-01-29,Ethereum,42509
2017-01-28,Ethereum,45189
2017-01-27,Ethereum,46680
2017-01-26,Ethereum,46856
2017-01-25,Ethereum,46256
2017-01-24,Ethereum,50414
2017-01-23,Ethereum,46076
2017-01-22,Ethereum,47432
2017-01-21,Ethereum,43302
2017-01-20,Ethereum,45775
2017-01-19,Ethereum,43628
2017-01-18,Ethereum,44994
2017-01-17,Ethereum,46671
2017-01-16,Ethereum,45375
2017-01-15,Ethereum,41748
2017-01-14,Ethereum,42044
2017-01-13,Ethereum,50833
2017-01-12,Ethereum,50589
2017-01-11,Ethereum,45221
2017-01-10,Ethereum,48179
2017-01-09,Ethereum,46188
2017-01-08,Ethereum,42727
2017-01-07,Ethereum,43622
2017-01-06,Ethereum,43804
2017-01-05,Ethereum,49596
2017-01-04,Ethereum,50673
2017-01-03,Ethereum,45883
2017-01-02,Ethereum,39652
2017-01-01,Ethereum,38730
2016-12-31,Ethereum,41220
2016-12-30,Ethereum,44561
2016-12-29,Ethereum,46546
2016-12-28,Ethereum,43386
2016-12-27,Ethereum,42370
2016-12-26,Ethereum,34565
2016-12-25,Ethereum,36601
2016-12-24,Ethereum,37757
2016-12-23,Ethereum,44391
2016-12-22,Ethereum,55173
2016-12-21,Ethereum,50793
2016-12-20,Ethereum,44241
2016-12-19,Ethereum,45599
2016-12-18,Ethereum,36640
2016-12-17,Ethereum,39442
2016-12-16,Ethereum,43953
2016-12-15,Ethereum,46102
2016-12-14,Ethereum,47294
2016-12-13,Ethereum,44664
2016-12-12,Ethereum,38741
2016-12-11,Ethereum,39164
2016-12-10,Ethereum,40564
2016-12-09,Ethereum,41444
2016-12-08,Ethereum,39587
2016-12-07,Ethereum,41757
2016-12-06,Ethereum,48200
2016-12-05,Ethereum,41613
2016-12-04,Ethereum,39643
2016-12-03,Ethereum,41357
2016-12-02,Ethereum,41642
2016-12-01,Ethereum,37121
2016-11-30,Ethereum,39178
2016-11-29,Ethereum,47036
2016-11-28,Ethereum,48388
2016-11-27,Ethereum,44449
2016-11-26,Ethereum,40804
2016-11-25,Ethereum,58075
2016-11-24,Ethereum,36861
2016-11-23,Ethereum,64289
2016-11-22,Ethereum,53585
2016-11-21,Ethereum,42735
2016-11-20,Ethereum,42125
2016-11-19,Ethereum,39289
2016-11-18,Ethereum,43785
2016-11-17,Ethereum,40738
2016-11-16,Ethereum,41684
2016-11-15,Ethereum,45330
2016-11-14,Ethereum,43876
2016-11-13,Ethereum,43673
2016-11-12,Ethereum,40882
2016-11-11,Ethereum,41070
2016-11-10,Ethereum,40164
2016-11-09,Ethereum,40517
2016-11-08,Ethereum,41569
2016-11-07,Ethereum,41941
2016-11-06,Ethereum,34391
2016-11-05,Ethereum,37690
2016-11-04,Ethereum,32572
2016-11-03,Ethereum,42346
2016-11-02,Ethereum,43519
2016-11-01,Ethereum,49025
2016-10-31,Ethereum,45031
2016-10-30,Ethereum,39435
2016-10-29,Ethereum,40011
2016-10-28,Ethereum,41522
2016-10-27,Ethereum,44353
2016-10-26,Ethereum,45158
2016-10-25,Ethereum,47610
2016-10-24,Ethereum,52547
2016-10-23,Ethereum,35364
2016-10-22,Ethereum,37772
2016-10-21,Ethereum,57780
2016-10-20,Ethereum,43438
2016-10-19,Ethereum,38497
2016-10-18,Ethereum,51898
2016-10-17,Ethereum,38136
2016-10-16,Ethereum,34990
2016-10-15,Ethereum,33662
2016-10-14,Ethereum,42006
2016-10-13,Ethereum,32244
2016-10-12,Ethereum,30002
2016-10-11,Ethereum,41053
2016-10-10,Ethereum,44940
2016-10-09,Ethereum,43940
2016-10-08,Ethereum,37690
2016-10-07,Ethereum,43708
2016-10-06,Ethereum,36826
2016-10-05,Ethereum,41719
2016-10-04,Ethereum,56662
2016-10-03,Ethereum,47672
2016-10-02,Ethereum,51105
2016-10-01,Ethereum,53076
2016-09-30,Ethereum,35836
2016-09-29,Ethereum,40416
2016-09-28,Ethereum,42797
2016-09-27,Ethereum,46817
2016-09-26,Ethereum,43514
2016-09-25,Ethereum,38713
2016-09-24,Ethereum,43418
2016-09-23,Ethereum,35219
2016-09-22,Ethereum,52657
2016-09-21,Ethereum,44549
2016-09-20,Ethereum,54067
2016-09-19,Ethereum,40505
2016-09-18,Ethereum,37893
2016-09-17,Ethereum,46882
2016-09-16,Ethereum,57532
2016-09-15,Ethereum,52622
2016-09-14,Ethereum,53859
2016-09-13,Ethereum,42591
2016-09-12,Ethereum,45123
2016-09-11,Ethereum,43345
2016-09-10,Ethereum,42875
2016-09-09,Ethereum,53918
2016-09-08,Ethereum,55970
2016-09-07,Ethereum,48701
2016-09-06,Ethereum,49102
2016-09-05,Ethereum,42667
2016-09-04,Ethereum,48128
2016-09-03,Ethereum,44792
2016-09-02,Ethereum,55413
2016-09-01,Ethereum,47491
2016-08-31,Ethereum,45846
2016-08-30,Ethereum,46979
2016-08-29,Ethereum,45510
2016-08-28,Ethereum,42607
2016-08-27,Ethereum,47938
2016-08-26,Ethereum,47292
2016-08-25,Ethereum,49868
2016-08-24,Ethereum,46821
2016-08-23,Ethereum,48430
2016-08-22,Ethereum,44250
2016-08-21,Ethereum,42543
2016-08-20,Ethereum,41318
2016-08-19,Ethereum,42948
2016-08-18,Ethereum,47799
2016-08-17,Ethereum,44867
2016-08-16,Ethereum,48949
2016-08-15,Ethereum,42302
2016-08-14,Ethereum,40577
2016-08-13,Ethereum,41088
2016-08-12,Ethereum,44400
2016-08-11,Ethereum,48171
2016-08-10,Ethereum,46290
2016-08-09,Ethereum,47057
2016-08-08,Ethereum,42984
2016-08-07,Ethereum,42955
2016-08-06,Ethereum,41487
2016-08-05,Ethereum,43212
2016-08-04,Ethereum,46761
2016-08-03,Ethereum,49475
2016-08-02,Ethereum,49041
2016-08-01,Ethereum,45978
2016-07-31,Ethereum,48749
2016-07-30,Ethereum,42011
2016-07-29,Ethereum,47243
2016-07-28,Ethereum,48555
2016-07-27,Ethereum,53035
2016-07-26,Ethereum,61930
2016-07-25,Ethereum,54856
2016-07-24,Ethereum,58215
2016-07-23,Ethereum,45006
2016-07-22,Ethereum,48458
2016-07-21,Ethereum,44882
2016-07-20,Ethereum,50631
2016-07-19,Ethereum,44184
2016-07-18,Ethereum,39198
2016-07-17,Ethereum,33914
2016-07-16,Ethereum,38062
2016-07-15,Ethereum,41110
2016-07-14,Ethereum,42809
2016-07-13,Ethereum,35740
2016-07-12,Ethereum,40811
2016-07-11,Ethereum,38582
2016-07-10,Ethereum,39358
2016-07-09,Ethereum,40410
2016-07-08,Ethereum,42506
2016-07-07,Ethereum,40433
2016-07-06,Ethereum,37900
2016-07-05,Ethereum,39270
2016-07-04,Ethereum,39950
2016-07-03,Ethereum,39757
2016-07-02,Ethereum,39257
2016-07-01,Ethereum,40085
2016-06-30,Ethereum,63952
2016-06-29,Ethereum,49897
2016-06-28,Ethereum,43089
2016-06-27,Ethereum,39663
2016-06-26,Ethereum,41613
2016-06-25,Ethereum,36684
2016-06-24,Ethereum,45331
2016-06-23,Ethereum,41908
2016-06-22,Ethereum,48615
2016-06-21,Ethereum,47323
2016-06-20,Ethereum,47118
2016-06-19,Ethereum,51035
2016-06-18,Ethereum,63083
2016-06-17,Ethereum,66558
2016-06-16,Ethereum,43392
2016-06-15,Ethereum,43251
2016-06-14,Ethereum,50335
2016-06-13,Ethereum,46185
2016-06-12,Ethereum,42581
2016-06-11,Ethereum,36901
2016-06-10,Ethereum,40145
2016-06-09,Ethereum,39854
2016-06-08,Ethereum,40433
2016-06-07,Ethereum,46141
2016-06-06,Ethereum,38957
2016-06-05,Ethereum,37896
2016-06-04,Ethereum,37875
2016-06-03,Ethereum,39834
2016-06-02,Ethereum,39666
2016-06-01,Ethereum,42221
2016-05-31,Ethereum,44386
2016-05-30,Ethereum,42927
2016-05-29,Ethereum,45890
2016-05-28,Ethereum,70148
2016-05-27,Ethereum,49006
2016-05-26,Ethereum,51147
2016-05-25,Ethereum,46443
2016-05-24,Ethereum,42911
2016-05-23,Ethereum,43806
2016-05-22,Ethereum,38895
2016-05-21,Ethereum,43621
2016-05-20,Ethereum,45177
2016-05-19,Ethereum,44523
2016-05-18,Ethereum,46033
2016-05-17,Ethereum,40309
2016-05-16,Ethereum,37424
2016-05-15,Ethereum,43073
2016-05-14,Ethereum,45745
2016-05-13,Ethereum,47739
2016-05-12,Ethereum,45002
2016-05-11,Ethereum,40811
2016-05-10,Ethereum,40684
2016-05-09,Ethereum,38560
2016-05-08,Ethereum,40063
2016-05-07,Ethereum,35864
2016-05-06,Ethereum,41271
2016-05-05,Ethereum,38707
2016-05-04,Ethereum,37484
2016-05-03,Ethereum,37821
2016-05-02,Ethereum,41748
2016-05-01,Ethereum,39578
2016-04-30,Ethereum,45769
2016-04-29,Ethereum,37332
2016-04-28,Ethereum,34343
2016-04-27,Ethereum,33847
2016-04-26,Ethereum,32582
2016-04-25,Ethereum,35430
2016-04-24,Ethereum,34046
2016-04-23,Ethereum,31845
2016-04-22,Ethereum,31678
2016-04-21,Ethereum,37181
2016-04-20,Ethereum,32944
2016-04-19,Ethereum,32622
2016-04-18,Ethereum,33513
2016-04-17,Ethereum,40203
2016-04-16,Ethereum,30483
2016-04-15,Ethereum,34959
2016-04-14,Ethereum,34781
2016-04-13,Ethereum,36051
2016-04-12,Ethereum,34673
2016-04-11,Ethereum,30327
2016-04-10,Ethereum,32237
2016-04-09,Ethereum,31923
2016-04-08,Ethereum,34010
2016-04-07,Ethereum,31893
2016-04-06,Ethereum,32078
2016-04-05,Ethereum,39173
2016-04-04,Ethereum,34907
2016-04-03,Ethereum,29588
2016-04-02,Ethereum,29358
2016-04-01,Ethereum,33320
2016-03-31,Ethereum,32259
2016-03-30,Ethereum,36767
2016-03-29,Ethereum,33915
2016-03-28,Ethereum,33613
2016-03-27,Ethereum,29974
2016-03-26,Ethereum,36646
2016-03-25,Ethereum,36762
2016-03-24,Ethereum,36947
2016-03-23,Ethereum,31786
2016-03-22,Ethereum,32890
2016-03-21,Ethereum,32511
2016-03-20,Ethereum,32447
2016-03-19,Ethereum,34779
2016-03-18,Ethereum,31821
2016-03-17,Ethereum,33531
2016-03-16,Ethereum,27596
2016-03-15,Ethereum,29273
2016-03-14,Ethereum,28528
2016-03-13,Ethereum,28127
2016-03-12,Ethereum,27887
2016-03-11,Ethereum,23124
2016-03-10,Ethereum,24814
2016-03-09,Ethereum,24557
2016-03-08,Ethereum,24105
2016-03-07,Ethereum,23271
2016-03-06,Ethereum,27661
2016-03-05,Ethereum,27115
2016-03-04,Ethereum,24287
2016-03-03,Ethereum,24837
2016-03-02,Ethereum,23562
2016-03-01,Ethereum,21778
2016-02-29,Ethereum,20358
2016-02-28,Ethereum,19063
2016-02-27,Ethereum,18981
2016-02-26,Ethereum,21068
2016-02-25,Ethereum,19503
2016-02-24,Ethereum,19540
2016-02-23,Ethereum,18482
2016-02-22,Ethereum,18190
2016-02-21,Ethereum,17119
2016-02-20,Ethereum,16714
2016-02-19,Ethereum,18412
2016-02-18,Ethereum,16969
2016-02-17,Ethereum,19990
2016-02-16,Ethereum,17549
2016-02-15,Ethereum,17159
2016-02-14,Ethereum,16624
2016-02-13,Ethereum,19327
2016-02-12,Ethereum,18109
2016-02-11,Ethereum,21440
2016-02-10,Ethereum,17141
2016-02-09,Ethereum,15517
2016-02-08,Ethereum,14719
2016-02-07,Ethereum,14264
2016-02-06,Ethereum,31418
2016-02-05,Ethereum,15249
2016-02-04,Ethereum,14371
2016-02-03,Ethereum,14274
2016-02-02,Ethereum,14291
2016-02-01,Ethereum,14199
2016-01-31,Ethereum,14166
2016-01-30,Ethereum,14661
2016-01-29,Ethereum,16395
2016-01-28,Ethereum,16765
2016-01-27,Ethereum,18747
2016-01-26,Ethereum,16511
2016-01-25,Ethereum,17121
2016-01-24,Ethereum,12798
2016-01-23,Ethereum,11025
2016-01-22,Ethereum,13848
2016-01-21,Ethereum,10734
2016-01-20,Ethereum,10610
2016-01-19,Ethereum,13420
2016-01-18,Ethereum,12916
2016-01-17,Ethereum,9747
2016-01-16,Ethereum,10664
2016-01-15,Ethereum,9875
2016-01-14,Ethereum,10653
2016-01-13,Ethereum,17665
2016-01-12,Ethereum,10862
2016-01-11,Ethereum,10893
2016-01-10,Ethereum,10320
2016-01-09,Ethereum,11793
2016-01-08,Ethereum,10919
2016-01-07,Ethereum,22075
2016-01-06,Ethereum,17074
2016-01-05,Ethereum,16430
2016-01-04,Ethereum,9474
2016-01-03,Ethereum,9258
2016-01-02,Ethereum,9164
2016-01-01,Ethereum,8233
2015-12-31,Ethereum,10301
2015-12-30,Ethereum,21767
2015-12-29,Ethereum,11358
2015-12-28,Ethereum,12368
2015-12-27,Ethereum,21867
2015-12-26,Ethereum,10726
2015-12-25,Ethereum,9521
2015-12-24,Ethereum,13494
2015-12-23,Ethereum,22740
2015-12-22,Ethereum,21027
2015-12-21,Ethereum,12063
2015-12-20,Ethereum,9879
2015-12-19,Ethereum,9314
2015-12-18,Ethereum,9032
2015-12-17,Ethereum,9612
2015-12-16,Ethereum,10304
2015-12-15,Ethereum,21098
2015-12-14,Ethereum,15550
2015-12-13,Ethereum,7426
2015-12-12,Ethereum,8205
2015-12-11,Ethereum,8105
2015-12-10,Ethereum,7444
2015-12-09,Ethereum,7001
2015-12-08,Ethereum,6697
2015-12-07,Ethereum,7141
2015-12-06,Ethereum,9103
2015-12-05,Ethereum,6784
2015-12-04,Ethereum,6898
2015-12-03,Ethereum,6971
2015-12-02,Ethereum,6502
2015-12-01,Ethereum,6794
2015-11-30,Ethereum,8986
2015-11-29,Ethereum,6853
2015-11-28,Ethereum,6817
2015-11-27,Ethereum,6639
2015-11-26,Ethereum,7278
2015-11-25,Ethereum,7098
2015-11-24,Ethereum,7152
2015-11-23,Ethereum,8260
2015-11-22,Ethereum,7083
2015-11-21,Ethereum,6822
2015-11-20,Ethereum,6348
2015-11-19,Ethereum,8876
2015-11-18,Ethereum,7373
2015-11-17,Ethereum,7145
2015-11-16,Ethereum,7442
2015-11-15,Ethereum,7170
2015-11-14,Ethereum,7211
2015-11-13,Ethereum,7891
2015-11-12,Ethereum,9534
2015-11-11,Ethereum,10217
2015-11-10,Ethereum,8151
2015-11-09,Ethereum,7689
2015-11-08,Ethereum,12413
2015-11-07,Ethereum,10996
2015-11-06,Ethereum,7882
2015-11-05,Ethereum,7498
2015-11-04,Ethereum,7037
2015-11-03,Ethereum,7399
2015-11-02,Ethereum,6558
2015-11-01,Ethereum,6915
2015-10-31,Ethereum,7557
2015-10-30,Ethereum,7941
2015-10-29,Ethereum,7836
2015-10-28,Ethereum,7346
2015-10-27,Ethereum,6784
2015-10-26,Ethereum,5938
2015-10-25,Ethereum,5830
2015-10-24,Ethereum,6361
2015-10-23,Ethereum,6888
2015-10-22,Ethereum,5979
2015-10-21,Ethereum,6182
2015-10-20,Ethereum,5897
2015-10-19,Ethereum,6604
2015-10-18,Ethereum,6481
2015-10-17,Ethereum,6567
2015-10-16,Ethereum,6795
2015-10-15,Ethereum,6499
2015-10-14,Ethereum,6830
2015-10-13,Ethereum,6818
2015-10-12,Ethereum,6593
2015-10-11,Ethereum,6023
2015-10-10,Ethereum,6529
2015-10-09,Ethereum,6763
2015-10-08,Ethereum,6926
2015-10-07,Ethereum,7121
2015-10-06,Ethereum,6458
2015-10-05,Ethereum,6279
2015-10-04,Ethereum,6624
2015-10-03,Ethereum,6112
2015-10-02,Ethereum,6063
2015-10-01,Ethereum,6421
2015-09-30,Ethereum,5870
2015-09-29,Ethereum,5738
2015-09-28,Ethereum,6123
2015-09-27,Ethereum,5760
2015-09-26,Ethereum,5907
2015-09-25,Ethereum,5851
2015-09-24,Ethereum,6224
2015-09-23,Ethereum,7404
2015-09-22,Ethereum,6804
2015-09-21,Ethereum,6305
2015-09-20,Ethereum,6402
2015-09-19,Ethereum,5205
2015-09-18,Ethereum,5802
2015-09-17,Ethereum,5368
2015-09-16,Ethereum,5872
2015-09-15,Ethereum,5409
2015-09-14,Ethereum,5572
2015-09-13,Ethereum,6057
2015-09-12,Ethereum,5596
2015-09-11,Ethereum,6460
2015-09-10,Ethereum,5341
2015-09-09,Ethereum,5604
2015-09-08,Ethereum,5622
2015-09-07,Ethereum,5702
2015-09-06,Ethereum,5521
2015-09-05,Ethereum,5519
2015-09-04,Ethereum,5642
2015-09-03,Ethereum,4777
2015-09-02,Ethereum,5195
2015-09-01,Ethereum,5153
2015-08-31,Ethereum,5196
2015-08-30,Ethereum,4572
2015-08-29,Ethereum,4139
2015-08-28,Ethereum,4758
2015-08-27,Ethereum,5590
2015-08-26,Ethereum,4156
2015-08-25,Ethereum,4487
2015-08-24,Ethereum,4432
2015-08-23,Ethereum,4190
2015-08-22,Ethereum,3579
2015-08-21,Ethereum,3919
2015-08-20,Ethereum,2303
2015-08-19,Ethereum,3246
2015-08-18,Ethereum,2494
2015-08-17,Ethereum,2512
2015-08-16,Ethereum,2440
2015-08-15,Ethereum,2284
2015-08-14,Ethereum,3174
2015-08-13,Ethereum,2842
2015-08-12,Ethereum,2036
2015-08-11,Ethereum,4963
2015-08-10,Ethereum,2037
2015-08-09,Ethereum,1329
2015-08-08,Ethereum,2881
2015-08-07,Ethereum,2050
2023-05-01,Optimism,170717
2023-04-30,Optimism,239690
2023-04-29,Optimism,244483
2023-04-28,Optimism,250759
2023-04-27,Optimism,286836
2023-04-26,Optimism,322778
2023-04-25,Optimism,299161
2023-04-24,Optimism,291431
2023-04-23,Optimism,318794
2023-04-22,Optimism,319998
2023-04-21,Optimism,337775
2023-04-20,Optimism,297362
2023-04-19,Optimism,351500
2023-04-18,Optimism,343260
2023-04-17,Optimism,387682
2023-04-16,Optimism,402284
2023-04-15,Optimism,418906
2023-04-14,Optimism,437939
2023-04-13,Optimism,393835
2023-04-12,Optimism,455899
2023-04-11,Optimism,427368
2023-04-10,Optimism,440560
2023-04-09,Optimism,475476
2023-04-08,Optimism,416424
2023-04-07,Optimism,373135
2023-04-06,Optimism,457129
2023-04-05,Optimism,342582
2023-04-04,Optimism,296560
2023-04-03,Optimism,261169
2023-04-02,Optimism,232678
2023-04-01,Optimism,215826
2023-03-31,Optimism,280496
2023-03-30,Optimism,287973
2023-03-29,Optimism,251284
2023-03-28,Optimism,277360
2023-03-27,Optimism,238489
2023-03-26,Optimism,218830
2023-03-25,Optimism,208785
2023-03-24,Optimism,234153
2023-03-23,Optimism,228684
2023-03-22,Optimism,265773
2023-03-21,Optimism,261385
2023-03-20,Optimism,259759
2023-03-19,Optimism,235239
2023-03-18,Optimism,249821
2023-03-17,Optimism,253318
2023-03-16,Optimism,267288
2023-03-15,Optimism,307814
2023-03-14,Optimism,271272
2023-03-13,Optimism,263892
2023-03-12,Optimism,227099
2023-03-11,Optimism,235660
2023-03-10,Optimism,278979
2023-03-09,Optimism,278181
2023-03-08,Optimism,232478
2023-03-07,Optimism,195612
2023-03-06,Optimism,160135
2023-03-05,Optimism,156698
2023-03-04,Optimism,162656
2023-03-03,Optimism,205687
2023-03-02,Optimism,211160
2023-03-01,Optimism,208587
2023-02-28,Optimism,194782
2023-02-27,Optimism,257857
2023-02-26,Optimism,269707
2023-02-25,Optimism,286135
2023-02-24,Optimism,429779
2023-02-23,Optimism,309646
2023-02-22,Optimism,264852
2023-02-21,Optimism,192222
2023-02-20,Optimism,193188
2023-02-19,Optimism,225583
2023-02-18,Optimism,163304
2023-02-17,Optimism,206760
2023-02-16,Optimism,264107
2023-02-15,Optimism,205959
2023-02-14,Optimism,202642
2023-02-13,Optimism,223155
2023-02-12,Optimism,196841
2023-02-11,Optimism,186101
2023-02-10,Optimism,280593
2023-02-09,Optimism,262756
2023-02-08,Optimism,198285
2023-02-07,Optimism,178237
2023-02-06,Optimism,176029
2023-02-05,Optimism,157104
2023-02-04,Optimism,151244
2023-02-03,Optimism,183817
2023-02-02,Optimism,236961
2023-02-01,Optimism,212743
2023-01-31,Optimism,167111
2023-01-30,Optimism,202742
2023-01-29,Optimism,158740
2023-01-28,Optimism,151678
2023-01-27,Optimism,190139
2023-01-26,Optimism,204691
2023-01-25,Optimism,238649
2023-01-24,Optimism,202276
2023-01-23,Optimism,187460
2023-01-22,Optimism,193459
2023-01-21,Optimism,237165
2023-01-20,Optimism,197955
2023-01-19,Optimism,165677
2023-01-18,Optimism,239760
2023-01-17,Optimism,602536
2023-01-16,Optimism,689184
2023-01-15,Optimism,671002
2023-01-14,Optimism,737191
2023-01-13,Optimism,734402
2023-01-12,Optimism,800235
2023-01-11,Optimism,612727
2023-01-10,Optimism,597023
2023-01-09,Optimism,646707
2023-01-08,Optimism,598011
2023-01-07,Optimism,691414
2023-01-06,Optimism,632342
2023-01-05,Optimism,513552
2023-01-04,Optimism,526869
2023-01-03,Optimism,506572
2023-01-02,Optimism,398730
2023-01-01,Optimism,378464
2022-12-31,Optimism,465696
2022-12-30,Optimism,583101
2022-12-29,Optimism,566184
2022-12-28,Optimism,599310
2022-12-27,Optimism,520519
2022-12-26,Optimism,507812
2022-12-25,Optimism,521911
2022-12-24,Optimism,461441
2022-12-23,Optimism,502035
2022-12-22,Optimism,544547
2022-12-21,Optimism,600810
2022-12-20,Optimism,538228
2022-12-19,Optimism,409962
2022-12-18,Optimism,437497
2022-12-17,Optimism,538130
2022-12-16,Optimism,468702
2022-12-15,Optimism,473928
2022-12-14,Optimism,590670
2022-12-13,Optimism,512257
2022-12-12,Optimism,448852
2022-12-11,Optimism,423485
