Date,DEX,Values,Blockchain
2022-03-21,WOOFi,93,Avalanche
2022-03-21,Balancer,1220,Ethereum
2022-03-21,Curve,1558,Ethereum
2022-03-21,DODO,107,Ethereum
2022-03-21,Hashflow,15,Ethereum
2022-03-21,KyberSwap,97,Ethereum
2022-03-21,Shibaswap,1132,Ethereum
2022-03-21,Sushiswap,10491,Ethereum
2022-03-21,Synthetix,21,Ethereum
2022-03-21,Uniswap,81713,Ethereum
2022-03-21,Curve,94,Optimism
2022-03-21,Synthetix,95,Optimism
2022-03-21,Uniswap,19512,Optimism
2022-03-21,Balancer,14280,Polygon
2022-03-21,Curve,2540,Polygon
2022-03-21,DODO,9810,Polygon
2022-03-21,KyberSwap,15800,Polygon
2022-03-21,QuickSwap,65433,Polygon
2022-03-21,Sushiswap,19753,Polygon
2022-03-21,Uniswap,35759,Polygon
2022-03-20,Curve,1170,Avalanche
2022-03-20,GMX,296,Avalanche
2022-03-20,KyberSwap,667,Avalanche
2022-03-20,Pangolin,10216,Avalanche
2022-03-20,Platypus,999,Avalanche
2022-03-20,Sushiswap,2191,Avalanche
2022-03-20,Trader Joe,100467,Avalanche
2022-03-20,WOOFi,119,Avalanche
2022-03-20,Balancer,1497,Ethereum
2022-03-20,Curve,1253,Ethereum
2022-03-20,DODO,122,Ethereum
2022-03-20,Hashflow,131,Ethereum
2022-03-20,KyberSwap,118,Ethereum
2022-03-20,Shibaswap,1352,Ethereum
2022-03-20,Sushiswap,11268,Ethereum
2022-03-20,Synthetix,17,Ethereum
2022-03-20,Uniswap,80659,Ethereum
2022-03-20,Curve,121,Optimism
2022-03-20,Synthetix,129,Optimism
2022-03-20,Uniswap,17377,Optimism
2022-03-20,Balancer,17332,Polygon
2022-03-20,Curve,2754,Polygon
2022-03-20,DODO,10789,Polygon
2022-03-20,KyberSwap,21594,Polygon
2022-03-20,QuickSwap,80983,Polygon
2022-03-20,Sushiswap,21025,Polygon
2022-03-20,Uniswap,31895,Polygon
2022-03-19,Curve,1067,Avalanche
2022-03-19,GMX,416,Avalanche
2022-03-19,KyberSwap,723,Avalanche
2022-03-19,Pangolin,14086,Avalanche
2022-03-19,Platypus,1176,Avalanche
2022-03-19,Sushiswap,2241,Avalanche
2022-03-19,Trader Joe,98346,Avalanche
2022-03-19,WOOFi,174,Avalanche
2022-03-19,Balancer,1341,Ethereum
2022-03-19,Curve,1281,Ethereum
2022-03-19,DODO,129,Ethereum
2022-03-19,Hashflow,37,Ethereum
2022-03-19,KyberSwap,117,Ethereum
2022-03-19,Shibaswap,1605,Ethereum
2022-03-19,Sushiswap,11220,Ethereum
2022-03-19,Synthetix,8,Ethereum
2022-03-19,Uniswap,84401,Ethereum
2022-03-19,Curve,76,Optimism
2022-03-19,Synthetix,130,Optimism
2022-03-19,Uniswap,17175,Optimism
2022-03-19,Balancer,13827,Polygon
2022-03-19,Curve,1126,Polygon
2022-03-19,DODO,11285,Polygon
2022-03-19,KyberSwap,15031,Polygon
2022-03-19,QuickSwap,84766,Polygon
2022-03-19,Sushiswap,20106,Polygon
2022-03-19,Uniswap,30705,Polygon
2022-03-18,Curve,1371,Avalanche
2022-03-18,GMX,538,Avalanche
2022-03-18,KyberSwap,843,Avalanche
2022-03-18,Pangolin,13453,Avalanche
2022-03-18,Platypus,1300,Avalanche
2022-03-18,Sushiswap,2760,Avalanche
2022-03-18,Trader Joe,102023,Avalanche
2022-03-18,WOOFi,476,Avalanche
2022-03-18,Balancer,1094,Ethereum
2022-03-18,Curve,1777,Ethereum
2022-03-18,DODO,160,Ethereum
2022-03-18,Hashflow,15,Ethereum
2022-03-18,KyberSwap,157,Ethereum
2022-03-18,Shibaswap,1232,Ethereum
2022-03-18,Sushiswap,11837,Ethereum
2022-03-18,Synthetix,13,Ethereum
2022-03-18,Uniswap,93293,Ethereum
2022-03-18,Curve,86,Optimism
2022-03-18,Synthetix,168,Optimism
2022-03-18,Uniswap,16811,Optimism
2022-03-18,Balancer,18629,Polygon
2022-03-18,Curve,1656,Polygon
2022-03-18,DODO,10453,Polygon
2022-03-18,KyberSwap,13679,Polygon
2022-03-18,QuickSwap,67799,Polygon
2022-03-18,Sushiswap,18461,Polygon
2022-03-18,Uniswap,32946,Polygon
2022-03-17,Curve,1337,Avalanche
2022-03-17,GMX,462,Avalanche
2022-03-17,KyberSwap,772,Avalanche
2022-03-17,Pangolin,13878,Avalanche
2022-03-17,Platypus,1559,Avalanche
2022-03-17,Sushiswap,3771,Avalanche
2022-03-17,Trader Joe,106972,Avalanche
2022-03-17,WOOFi,53,Avalanche
2022-03-17,Balancer,835,Ethereum
2022-03-17,Curve,1637,Ethereum
2022-03-17,DODO,156,Ethereum
2022-03-17,Hashflow,42,Ethereum
2022-03-17,KyberSwap,101,Ethereum
2022-03-17,Shibaswap,1191,Ethereum
2022-03-17,Sushiswap,9897,Ethereum
2022-03-17,Synthetix,13,Ethereum
2022-03-17,Uniswap,90721,Ethereum
2022-03-17,Curve,87,Optimism
2022-03-17,Synthetix,132,Optimism
2022-03-17,Uniswap,16451,Optimism
2022-03-17,Balancer,20930,Polygon
2022-03-17,Curve,1492,Polygon
2022-03-17,DODO,9299,Polygon
2022-03-17,KyberSwap,15087,Polygon
2022-03-17,QuickSwap,69143,Polygon
2022-03-17,Sushiswap,18987,Polygon
2022-03-17,Uniswap,29990,Polygon
2022-03-16,Curve,1627,Avalanche
2022-03-16,GMX,442,Avalanche
2022-03-16,KyberSwap,456,Avalanche
2022-03-16,Pangolin,12770,Avalanche
2022-03-16,Platypus,998,Avalanche
2022-03-16,Sushiswap,3512,Avalanche
2022-03-16,Trader Joe,102521,Avalanche
2022-03-16,WOOFi,34,Avalanche
2022-03-16,Balancer,1205,Ethereum
2022-03-16,Curve,1614,Ethereum
2022-03-16,DODO,227,Ethereum
2022-03-16,Hashflow,28,Ethereum
2022-03-16,KyberSwap,137,Ethereum
2022-03-16,Shibaswap,1669,Ethereum
2022-03-16,Sushiswap,9655,Ethereum
2022-03-16,Synthetix,15,Ethereum
2022-03-16,Uniswap,78651,Ethereum
2022-03-16,Curve,64,Optimism
2022-03-16,Synthetix,181,Optimism
2022-03-16,Uniswap,29497,Optimism
2022-03-16,Balancer,22802,Polygon
2022-03-16,Curve,3829,Polygon
2022-03-16,DODO,12795,Polygon
2022-03-16,KyberSwap,12274,Polygon
2022-03-16,QuickSwap,76439,Polygon
2022-03-16,Sushiswap,23894,Polygon
2022-03-16,Uniswap,41421,Polygon
2022-03-15,Curve,1419,Avalanche
2022-03-15,GMX,340,Avalanche
2022-03-15,KyberSwap,635,Avalanche
2022-03-15,Pangolin,12742,Avalanche
2022-03-15,Platypus,926,Avalanche
2022-03-15,Sushiswap,3786,Avalanche
2022-03-15,Trader Joe,108511,Avalanche
2022-03-15,WOOFi,48,Avalanche
2022-03-15,Balancer,893,Ethereum
2022-03-15,Curve,1291,Ethereum
2022-03-15,DODO,128,Ethereum
2022-03-15,Hashflow,37,Ethereum
2022-03-15,KyberSwap,251,Ethereum
2022-03-15,Shibaswap,1143,Ethereum
2022-03-15,Sushiswap,9461,Ethereum
2022-03-15,Synthetix,18,Ethereum
2022-03-15,Uniswap,83220,Ethereum
2022-03-15,Curve,23,Optimism
2022-03-15,Synthetix,92,Optimism
2022-03-15,Uniswap,17165,Optimism
2022-03-15,Balancer,16070,Polygon
2022-03-15,Curve,2180,Polygon
2022-03-15,DODO,10132,Polygon
2022-03-15,KyberSwap,12910,Polygon
2022-03-15,QuickSwap,67651,Polygon
2022-03-15,Sushiswap,19068,Polygon
2022-03-15,Uniswap,30389,Polygon
2022-03-14,Curve,1489,Avalanche
2022-03-14,GMX,435,Avalanche
2022-03-14,KyberSwap,462,Avalanche
2022-03-14,Pangolin,14498,Avalanche
2022-03-14,Platypus,780,Avalanche
2022-03-14,Sushiswap,3147,Avalanche
2022-03-14,Trader Joe,116910,Avalanche
2022-03-14,WOOFi,9,Avalanche
2022-03-14,Balancer,872,Ethereum
2022-03-14,Curve,1471,Ethereum
2022-03-14,DODO,186,Ethereum
2022-03-14,Hashflow,79,Ethereum
2022-03-14,KyberSwap,233,Ethereum
2022-03-14,Shibaswap,1163,Ethereum
2022-03-14,Sushiswap,9777,Ethereum
2022-03-14,Synthetix,19,Ethereum
2022-03-14,Uniswap,78715,Ethereum
2022-03-14,Curve,35,Optimism
2022-03-14,Synthetix,137,Optimism
2022-03-14,Uniswap,16949,Optimism
2022-03-14,Balancer,15960,Polygon
2022-03-14,Curve,2320,Polygon
2022-03-14,DODO,8559,Polygon
2022-03-14,KyberSwap,12337,Polygon
2022-03-14,QuickSwap,64896,Polygon
2022-03-14,Sushiswap,20924,Polygon
2022-03-14,Uniswap,32280,Polygon
2022-03-13,Curve,775,Avalanche
2022-03-13,GMX,216,Avalanche
2022-03-13,KyberSwap,290,Avalanche
2022-03-13,Pangolin,14573,Avalanche
2022-03-13,Platypus,650,Avalanche
2022-03-13,Sushiswap,1609,Avalanche
2022-03-13,Trader Joe,109912,Avalanche
2022-03-13,WOOFi,1,Avalanche
2022-03-13,Balancer,789,Ethereum
2022-03-13,Curve,1209,Ethereum
2022-03-13,DODO,169,Ethereum
2022-03-13,Hashflow,143,Ethereum
2022-03-13,KyberSwap,106,Ethereum
2022-03-13,Shibaswap,1048,Ethereum
2022-03-13,Sushiswap,9213,Ethereum
2022-03-13,Synthetix,2,Ethereum
2022-03-13,Uniswap,76558,Ethereum
2022-03-13,Curve,85,Optimism
2022-03-13,Synthetix,169,Optimism
2022-03-13,Uniswap,12170,Optimism
2022-03-13,Balancer,11693,Polygon
2022-03-13,Curve,1854,Polygon
2022-03-13,DODO,7359,Polygon
2022-03-13,KyberSwap,10735,Polygon
2022-03-13,QuickSwap,53996,Polygon
2022-03-13,Sushiswap,14794,Polygon
2022-03-13,Uniswap,23004,Polygon
2022-03-12,Curve,994,Avalanche
2022-03-12,GMX,240,Avalanche
2022-03-12,KyberSwap,368,Avalanche
2022-03-12,Pangolin,12917,Avalanche
2022-03-12,Platypus,607,Avalanche
2022-03-12,Sushiswap,1766,Avalanche
2022-03-12,Trader Joe,112779,Avalanche
2022-03-12,Balancer,726,Ethereum
2022-03-12,Curve,1119,Ethereum
2022-03-12,DODO,150,Ethereum
2022-03-12,Hashflow,57,Ethereum
2022-03-12,KyberSwap,92,Ethereum
2022-03-12,Shibaswap,1082,Ethereum
2022-03-12,Sushiswap,8529,Ethereum
2022-03-12,Synthetix,2,Ethereum
2022-03-12,Uniswap,69912,Ethereum
2022-03-12,Curve,109,Optimism
2022-03-12,Synthetix,126,Optimism
2022-03-12,Uniswap,10534,Optimism
2022-03-12,Balancer,10523,Polygon
2022-03-12,Curve,2254,Polygon
2022-03-12,DODO,6340,Polygon
2022-03-12,KyberSwap,11166,Polygon
2022-03-12,QuickSwap,48223,Polygon
2022-03-12,Sushiswap,12950,Polygon
2022-03-12,Uniswap,18945,Polygon
2022-03-11,Curve,1342,Avalanche
2022-03-11,GMX,533,Avalanche
2022-03-11,KyberSwap,583,Avalanche
2022-03-11,Pangolin,17000,Avalanche
2022-03-11,Platypus,792,Avalanche
2022-03-11,Sushiswap,2584,Avalanche
2022-03-11,Trader Joe,121581,Avalanche
2022-03-11,Balancer,1137,Ethereum
2022-03-11,Curve,1569,Ethereum
2022-03-11,DODO,200,Ethereum
2022-03-11,Hashflow,46,Ethereum
2022-03-11,KyberSwap,76,Ethereum
2022-03-11,Shibaswap,1241,Ethereum
2022-03-11,Sushiswap,8632,Ethereum
2022-03-11,Synthetix,20,Ethereum
2022-03-11,Uniswap,77044,Ethereum
2022-03-11,Curve,39,Optimism
2022-03-11,Synthetix,126,Optimism
2022-03-11,Uniswap,24479,Optimism
2022-03-11,Balancer,13514,Polygon
2022-03-11,Curve,2262,Polygon
2022-03-11,DODO,9485,Polygon
2022-03-11,KyberSwap,12367,Polygon
2022-03-11,QuickSwap,50249,Polygon
2022-03-11,Sushiswap,14343,Polygon
2022-03-11,Uniswap,26711,Polygon
2022-03-10,Curve,1159,Avalanche
2022-03-10,GMX,427,Avalanche
2022-03-10,KyberSwap,547,Avalanche
2022-03-10,Pangolin,16950,Avalanche
2022-03-10,Platypus,665,Avalanche
2022-03-10,Sushiswap,2981,Avalanche
2022-03-10,Trader Joe,108996,Avalanche
2022-03-10,WOOFi,4,Avalanche
2022-03-10,Balancer,1246,Ethereum
2022-03-10,Curve,1572,Ethereum
2022-03-10,DODO,233,Ethereum
2022-03-10,Hashflow,48,Ethereum
2022-03-10,KyberSwap,143,Ethereum
2022-03-10,Shibaswap,1144,Ethereum
2022-03-10,Sushiswap,8628,Ethereum
2022-03-10,Synthetix,30,Ethereum
2022-03-10,Uniswap,74799,Ethereum
2022-03-10,Curve,43,Optimism
2022-03-10,Synthetix,105,Optimism
2022-03-10,Uniswap,27156,Optimism
2022-03-10,Balancer,14948,Polygon
2022-03-10,Curve,1815,Polygon
2022-03-10,DODO,8669,Polygon
2022-03-10,KyberSwap,11093,Polygon
2022-03-10,QuickSwap,46958,Polygon
2022-03-10,Sushiswap,15233,Polygon
2022-03-10,Uniswap,28975,Polygon
2022-03-09,Curve,1189,Avalanche
2022-03-09,GMX,469,Avalanche
2022-03-09,KyberSwap,565,Avalanche
2022-03-09,Pangolin,14223,Avalanche
2022-03-09,Platypus,679,Avalanche
2022-03-09,Sushiswap,3161,Avalanche
2022-03-09,Trader Joe,124989,Avalanche
2022-03-09,WOOFi,2,Avalanche
2022-03-09,Balancer,1203,Ethereum
2022-03-09,Curve,1337,Ethereum
2022-03-09,DODO,229,Ethereum
2022-03-09,Hashflow,40,Ethereum
2022-03-09,KyberSwap,162,Ethereum
2022-03-09,Shibaswap,1170,Ethereum
2022-03-09,Sushiswap,9104,Ethereum
2022-03-09,Synthetix,26,Ethereum
2022-03-09,Uniswap,83526,Ethereum
2022-03-09,Curve,72,Optimism
2022-03-09,Synthetix,177,Optimism
2022-03-09,Uniswap,24962,Optimism
2022-03-09,Balancer,18034,Polygon
2022-03-09,Curve,1706,Polygon
2022-03-09,DODO,13010,Polygon
2022-03-09,KyberSwap,16096,Polygon
2022-03-09,QuickSwap,76580,Polygon
2022-03-09,Sushiswap,21610,Polygon
2022-03-09,Uniswap,38717,Polygon
2022-03-08,Curve,1579,Avalanche
2022-03-08,GMX,320,Avalanche
2022-03-08,KyberSwap,484,Avalanche
2022-03-08,Pangolin,12635,Avalanche
2022-03-08,Platypus,664,Avalanche
2022-03-08,Sushiswap,2933,Avalanche
2022-03-08,Trader Joe,109748,Avalanche
2022-03-08,Balancer,1221,Ethereum
2022-03-08,Curve,1546,Ethereum
2022-03-08,DODO,221,Ethereum
2022-03-08,Hashflow,60,Ethereum
2022-03-08,KyberSwap,209,Ethereum
2022-03-08,Shibaswap,1314,Ethereum
2022-03-08,Sushiswap,9621,Ethereum
2022-03-08,Synthetix,22,Ethereum
2022-03-08,Uniswap,81098,Ethereum
2022-03-08,Curve,37,Optimism
2022-03-08,Synthetix,90,Optimism
2022-03-08,Uniswap,25321,Optimism
2022-03-08,Balancer,21633,Polygon
2022-03-08,Curve,3555,Polygon
2022-03-08,DODO,13823,Polygon
2022-03-08,KyberSwap,15722,Polygon
2022-03-08,QuickSwap,64396,Polygon
2022-03-08,Sushiswap,22727,Polygon
2022-03-08,Uniswap,40334,Polygon
2022-03-07,Curve,1277,Avalanche
2022-03-07,GMX,473,Avalanche
2022-03-07,KyberSwap,550,Avalanche
2022-03-07,Pangolin,14781,Avalanche
2022-03-07,Platypus,758,Avalanche
2022-03-07,Sushiswap,2820,Avalanche
2022-03-07,Trader Joe,112510,Avalanche
2022-03-07,WOOFi,1,Avalanche
2022-03-07,Balancer,1155,Ethereum
2022-03-07,Curve,1884,Ethereum
2022-03-07,DODO,345,Ethereum
2022-03-07,Hashflow,48,Ethereum
2022-03-07,KyberSwap,139,Ethereum
2022-03-07,Shibaswap,1578,Ethereum
2022-03-07,Sushiswap,11825,Ethereum
2022-03-07,Synthetix,50,Ethereum
2022-03-07,Uniswap,76601,Ethereum
2022-03-07,Curve,59,Optimism
2022-03-07,Synthetix,79,Optimism
2022-03-07,Uniswap,24228,Optimism
2022-03-07,Balancer,23165,Polygon
2022-03-07,Curve,2607,Polygon
2022-03-07,DODO,15170,Polygon
2022-03-07,KyberSwap,15641,Polygon
2022-03-07,QuickSwap,72829,Polygon
2022-03-07,Sushiswap,25258,Polygon
2022-03-07,Uniswap,42639,Polygon
2022-03-06,Curve,926,Avalanche
2022-03-06,GMX,247,Avalanche
2022-03-06,KyberSwap,417,Avalanche
2022-03-06,Pangolin,11337,Avalanche
2022-03-06,Platypus,540,Avalanche
2022-03-06,Sushiswap,2559,Avalanche
2022-03-06,Trader Joe,102460,Avalanche
2022-03-06,WOOFi,7,Avalanche
2022-03-06,Balancer,940,Ethereum
2022-03-06,Curve,1632,Ethereum
2022-03-06,DODO,195,Ethereum
2022-03-06,Hashflow,36,Ethereum
2022-03-06,KyberSwap,114,Ethereum
2022-03-06,Shibaswap,1245,Ethereum
2022-03-06,Sushiswap,10922,Ethereum
2022-03-06,Synthetix,12,Ethereum
2022-03-06,Uniswap,69610,Ethereum
2022-03-06,Curve,64,Optimism
2022-03-06,Synthetix,94,Optimism
2022-03-06,Uniswap,18260,Optimism
2022-03-06,Balancer,18397,Polygon
2022-03-06,Curve,1515,Polygon
2022-03-06,DODO,9714,Polygon
2022-03-06,KyberSwap,15165,Polygon
2022-03-06,QuickSwap,58234,Polygon
2022-03-06,Sushiswap,19711,Polygon
2022-03-06,Uniswap,33560,Polygon
2022-03-05,Curve,878,Avalanche
2022-03-05,GMX,276,Avalanche
2022-03-05,KyberSwap,427,Avalanche
2022-03-05,Pangolin,11650,Avalanche
2022-03-05,Platypus,666,Avalanche
2022-03-05,Sushiswap,2571,Avalanche
2022-03-05,Trader Joe,106271,Avalanche
2022-03-05,Balancer,719,Ethereum
2022-03-05,Curve,1335,Ethereum
2022-03-05,DODO,161,Ethereum
2022-03-05,Hashflow,31,Ethereum
2022-03-05,KyberSwap,77,Ethereum
2022-03-05,Shibaswap,1350,Ethereum
2022-03-05,Sushiswap,9021,Ethereum
2022-03-05,Synthetix,9,Ethereum
2022-03-05,Uniswap,76336,Ethereum
2022-03-05,Curve,36,Optimism
2022-03-05,Synthetix,100,Optimism
2022-03-05,Uniswap,13273,Optimism
2022-03-05,Balancer,13702,Polygon
2022-03-05,Curve,940,Polygon
2022-03-05,DODO,8731,Polygon
2022-03-05,KyberSwap,13161,Polygon
2022-03-05,QuickSwap,52742,Polygon
2022-03-05,Sushiswap,18022,Polygon
2022-03-05,Uniswap,27525,Polygon
2022-03-04,Curve,1134,Avalanche
2022-03-04,GMX,696,Avalanche
2022-03-04,KyberSwap,502,Avalanche
2022-03-04,Pangolin,15212,Avalanche
2022-03-04,Platypus,959,Avalanche
2022-03-04,Sushiswap,3462,Avalanche
2022-03-04,Trader Joe,119382,Avalanche
2022-03-04,WOOFi,3,Avalanche
2022-03-04,Balancer,1077,Ethereum
2022-03-04,Curve,1942,Ethereum
2022-03-04,DODO,217,Ethereum
2022-03-04,Hashflow,60,Ethereum
2022-03-04,KyberSwap,132,Ethereum
2022-03-04,Shibaswap,1469,Ethereum
2022-03-04,Sushiswap,11111,Ethereum
2022-03-04,Synthetix,43,Ethereum
2022-03-04,Uniswap,77856,Ethereum
2022-03-04,Curve,66,Optimism
2022-03-04,Synthetix,99,Optimism
2022-03-04,Uniswap,20705,Optimism
2022-03-04,Balancer,17565,Polygon
2022-03-04,Curve,1825,Polygon
2022-03-04,DODO,13626,Polygon
2022-03-04,KyberSwap,13917,Polygon
2022-03-04,QuickSwap,72957,Polygon
2022-03-04,Sushiswap,23200,Polygon
2022-03-04,Uniswap,40269,Polygon
2022-03-03,Curve,1166,Avalanche
2022-03-03,GMX,478,Avalanche
2022-03-03,KyberSwap,410,Avalanche
2022-03-03,Pangolin,15459,Avalanche
2022-03-03,Platypus,928,Avalanche
2022-03-03,Sushiswap,3007,Avalanche
2022-03-03,Trader Joe,108232,Avalanche
2022-03-03,WOOFi,4,Avalanche
2022-03-03,Balancer,1171,Ethereum
2022-03-03,Curve,1375,Ethereum
2022-03-03,DODO,146,Ethereum
2022-03-03,Hashflow,32,Ethereum
2022-03-03,KyberSwap,108,Ethereum
2022-03-03,Shibaswap,1180,Ethereum
2022-03-03,Sushiswap,8808,Ethereum
2022-03-03,Synthetix,7,Ethereum
2022-03-03,Uniswap,80861,Ethereum
2022-03-03,Curve,62,Optimism
2022-03-03,Synthetix,65,Optimism
2022-03-03,Uniswap,16217,Optimism
2022-03-03,Balancer,18138,Polygon
2022-03-03,Curve,2205,Polygon
2022-03-03,DODO,12485,Polygon
2022-03-03,KyberSwap,15292,Polygon
2022-03-03,QuickSwap,55539,Polygon
2022-03-03,Sushiswap,20044,Polygon
2022-03-03,Uniswap,35519,Polygon
2022-03-02,Curve,1437,Avalanche
2022-03-02,GMX,368,Avalanche
2022-03-02,KyberSwap,467,Avalanche
2022-03-02,Pangolin,15036,Avalanche
2022-03-02,Platypus,832,Avalanche
2022-03-02,Sushiswap,3284,Avalanche
2022-03-02,Trader Joe,111351,Avalanche
2022-03-02,WOOFi,17,Avalanche
2022-03-02,Balancer,1240,Ethereum
2022-03-02,Curve,2111,Ethereum
2022-03-02,DODO,173,Ethereum
2022-03-02,Hashflow,38,Ethereum
2022-03-02,KyberSwap,159,Ethereum
2022-03-02,Shibaswap,1328,Ethereum
2022-03-02,Sushiswap,9827,Ethereum
2022-03-02,Synthetix,20,Ethereum
2022-03-02,Uniswap,79075,Ethereum
2022-03-02,Curve,52,Optimism
2022-03-02,Synthetix,98,Optimism
2022-03-02,Uniswap,22336,Optimism
2022-03-02,Balancer,17050,Polygon
2022-03-02,Curve,3310,Polygon
2022-03-02,DODO,15789,Polygon
2022-03-02,KyberSwap,17550,Polygon
2022-03-02,QuickSwap,65790,Polygon
2022-03-02,Sushiswap,23709,Polygon
2022-03-02,Uniswap,45446,Polygon
2022-03-01,Curve,1543,Avalanche
2022-03-01,GMX,667,Avalanche
2022-03-01,KyberSwap,567,Avalanche
2022-03-01,Pangolin,15847,Avalanche
2022-03-01,Platypus,1154,Avalanche
2022-03-01,Sushiswap,4217,Avalanche
2022-03-01,Trader Joe,111964,Avalanche
2022-03-01,WOOFi,1,Avalanche
2022-03-01,Balancer,1132,Ethereum
2022-03-01,Curve,1663,Ethereum
2022-03-01,DODO,174,Ethereum
2022-03-01,Hashflow,24,Ethereum
2022-03-01,KyberSwap,157,Ethereum
2022-03-01,Shibaswap,1656,Ethereum
2022-03-01,Sushiswap,11752,Ethereum
2022-03-01,Synthetix,18,Ethereum
2022-03-01,Uniswap,72939,Ethereum
2022-03-01,Curve,67,Optimism
2022-03-01,Synthetix,112,Optimism
2022-03-01,Uniswap,22207,Optimism
2022-03-01,Balancer,16764,Polygon
2022-03-01,Curve,1766,Polygon
2022-03-01,DODO,16171,Polygon
2022-03-01,KyberSwap,16785,Polygon
2022-03-01,QuickSwap,75756,Polygon
2022-03-01,Sushiswap,25007,Polygon
2022-03-01,Uniswap,45062,Polygon
2022-02-28,Curve,1654,Avalanche
2022-02-28,GMX,712,Avalanche
2022-02-28,KyberSwap,473,Avalanche
2022-02-28,Pangolin,16071,Avalanche
2022-02-28,Platypus,1461,Avalanche
2022-02-28,Sushiswap,3825,Avalanche
2022-02-28,Trader Joe,113181,Avalanche
2022-02-28,WOOFi,2,Avalanche
2022-02-28,Balancer,1033,Ethereum
2022-02-28,Curve,1754,Ethereum
2022-02-28,DODO,169,Ethereum
2022-02-28,Hashflow,465,Ethereum
2022-02-28,KyberSwap,89,Ethereum
2022-02-28,Shibaswap,1813,Ethereum
2022-02-28,Sushiswap,9225,Ethereum
2022-02-28,Synthetix,27,Ethereum
2022-02-28,Uniswap,61066,Ethereum
2022-02-28,Curve,121,Optimism
2022-02-28,Synthetix,85,Optimism
2022-02-28,Uniswap,25581,Optimism
2022-02-28,Balancer,16222,Polygon
2022-02-28,Curve,2689,Polygon
2022-02-28,DODO,17001,Polygon
2022-02-28,KyberSwap,15586,Polygon
2022-02-28,QuickSwap,73573,Polygon
2022-02-28,Sushiswap,24233,Polygon
2022-02-28,Uniswap,43225,Polygon
2022-02-27,Curve,1477,Avalanche
2022-02-27,GMX,716,Avalanche
2022-02-27,KyberSwap,390,Avalanche
2022-02-27,Pangolin,15230,Avalanche
2022-02-27,Platypus,1150,Avalanche
2022-02-27,Sushiswap,3365,Avalanche
2022-02-27,Trader Joe,101018,Avalanche
2022-02-27,Balancer,1207,Ethereum
2022-02-27,Curve,1710,Ethereum
2022-02-27,DODO,196,Ethereum
2022-02-27,Hashflow,405,Ethereum
2022-02-27,KyberSwap,108,Ethereum
2022-02-27,Shibaswap,1708,Ethereum
2022-02-27,Sushiswap,10587,Ethereum
2022-02-27,Synthetix,8,Ethereum
2022-02-27,Uniswap,64715,Ethereum
2022-02-27,Curve,48,Optimism
2022-02-27,Synthetix,146,Optimism
2022-02-27,Uniswap,20175,Optimism
2022-02-27,Balancer,17630,Polygon
2022-02-27,Curve,2755,Polygon
2022-02-27,DODO,12249,Polygon
2022-02-27,KyberSwap,14963,Polygon
2022-02-27,QuickSwap,64323,Polygon
2022-02-27,Sushiswap,23269,Polygon
2022-02-27,Uniswap,34070,Polygon
2022-02-26,Curve,1348,Avalanche
2022-02-26,GMX,668,Avalanche
2022-02-26,KyberSwap,316,Avalanche
2022-02-26,Pangolin,14049,Avalanche
2022-02-26,Platypus,781,Avalanche
2022-02-26,Sushiswap,2767,Avalanche
2022-02-26,Trader Joe,91234,Avalanche
2022-02-26,Balancer,831,Ethereum
2022-02-26,Curve,1308,Ethereum
2022-02-26,DODO,139,Ethereum
2022-02-26,Hashflow,287,Ethereum
2022-02-26,KyberSwap,64,Ethereum
2022-02-26,Shibaswap,1231,Ethereum
2022-02-26,Sushiswap,9455,Ethereum
2022-02-26,Synthetix,5,Ethereum
2022-02-26,Uniswap,57922,Ethereum
2022-02-26,Curve,63,Optimism
2022-02-26,Synthetix,103,Optimism
2022-02-26,Uniswap,17053,Optimism
2022-02-26,Balancer,10947,Polygon
2022-02-26,Curve,1223,Polygon
2022-02-26,DODO,10225,Polygon
2022-02-26,KyberSwap,10937,Polygon
2022-02-26,QuickSwap,48315,Polygon
2022-02-26,Sushiswap,16662,Polygon
2022-02-26,Uniswap,27052,Polygon
2022-02-25,Curve,1896,Avalanche
2022-02-25,GMX,883,Avalanche
2022-02-25,KyberSwap,438,Avalanche
2022-02-25,Pangolin,16491,Avalanche
2022-02-25,Platypus,898,Avalanche
2022-02-25,Sushiswap,3553,Avalanche
2022-02-25,Trader Joe,103688,Avalanche
2022-02-25,WOOFi,1,Avalanche
2022-02-25,Balancer,1752,Ethereum
2022-02-25,Curve,1738,Ethereum
2022-02-25,DODO,190,Ethereum
2022-02-25,Hashflow,235,Ethereum
2022-02-25,KyberSwap,73,Ethereum
2022-02-25,Shibaswap,1317,Ethereum
2022-02-25,Sushiswap,9245,Ethereum
2022-02-25,Synthetix,33,Ethereum
2022-02-25,Uniswap,61876,Ethereum
2022-02-25,Curve,43,Optimism
2022-02-25,Synthetix,114,Optimism
2022-02-25,Uniswap,22806,Optimism
2022-02-25,Balancer,14368,Polygon
2022-02-25,Curve,2028,Polygon
2022-02-25,DODO,12732,Polygon
2022-02-25,KyberSwap,13180,Polygon
2022-02-25,QuickSwap,66956,Polygon
2022-02-25,Sushiswap,24960,Polygon
2022-02-25,Uniswap,39756,Polygon
2022-02-24,Curve,3055,Avalanche
2022-02-24,GMX,1395,Avalanche
2022-02-24,KyberSwap,460,Avalanche
2022-02-24,Pangolin,24806,Avalanche
2022-02-24,Platypus,1411,Avalanche
