Date,DEX,Values,Blockchain
2022-12-17,Balancer,445,Ethereum
2022-12-17,Curve,2105,Ethereum
2022-12-17,DODO,65,Ethereum
2022-12-17,Fraxswap,42,Ethereum
2022-12-17,Hashflow,198,Ethereum
2022-12-17,KyberSwap,228,Ethereum
2022-12-17,PancakeSwap,118,Ethereum
2022-12-17,Shibaswap,589,Ethereum
2022-12-17,Sushiswap,2584,Ethereum
2022-12-17,Synthetix,22,Ethereum
2022-12-17,Uniswap,30870,Ethereum
2022-12-17,Beethoven X,999,Optimism
2022-12-17,Curve,759,Optimism
2022-12-17,Fraxswap,21,Optimism
2022-12-17,KyberSwap,479,Optimism
2022-12-17,Sushiswap,133,Optimism
2022-12-17,Synthetix,504,Optimism
2022-12-17,Uniswap,14151,Optimism
2022-12-17,Velodrome,3315,Optimism
2022-12-17,WOOFi,2,Optimism
2022-12-17,Balancer,1924,Polygon
2022-12-17,Curve,256,Polygon
2022-12-17,DODO,3166,Polygon
2022-12-17,Fraxswap,782,Polygon
2022-12-17,KyberSwap,3461,Polygon
2022-12-17,QuickSwap,15544,Polygon
2022-12-17,Sushiswap,5583,Polygon
2022-12-17,Uniswap,14386,Polygon
2022-12-17,WOOFi,898,Polygon
2022-12-16,Curve,301,Avalanche
2022-12-16,Fraxswap,43,Avalanche
2022-12-16,GMX,285,Avalanche
2022-12-16,Hashflow,299,Avalanche
2022-12-16,KyberSwap,1093,Avalanche
2022-12-16,Pangolin,1383,Avalanche
2022-12-16,Platypus,445,Avalanche
2022-12-16,Sushiswap,338,Avalanche
2022-12-16,Trader Joe,5743,Avalanche
2022-12-16,WOOFi,289,Avalanche
2022-12-16,Balancer,707,Ethereum
2022-12-16,Curve,924,Ethereum
2022-12-16,DODO,169,Ethereum
2022-12-16,Fraxswap,80,Ethereum
2022-12-16,Hashflow,258,Ethereum
2022-12-16,KyberSwap,260,Ethereum
2022-12-16,PancakeSwap,149,Ethereum
2022-12-16,Shibaswap,674,Ethereum
2022-12-16,Sushiswap,2830,Ethereum
2022-12-16,Synthetix,22,Ethereum
2022-12-16,Uniswap,35282,Ethereum
2022-12-16,Beethoven X,1184,Optimism
2022-12-16,Curve,1004,Optimism
2022-12-16,Fraxswap,7,Optimism
2022-12-16,KyberSwap,488,Optimism
2022-12-16,Sushiswap,139,Optimism
2022-12-16,Synthetix,608,Optimism
2022-12-16,Uniswap,13971,Optimism
2022-12-16,Velodrome,3736,Optimism
2022-12-16,WOOFi,6,Optimism
2022-12-16,Balancer,1941,Polygon
2022-12-16,Curve,346,Polygon
2022-12-16,DODO,3993,Polygon
2022-12-16,Fraxswap,173,Polygon
2022-12-16,KyberSwap,3205,Polygon
2022-12-16,QuickSwap,17759,Polygon
2022-12-16,Sushiswap,7809,Polygon
2022-12-16,Uniswap,16536,Polygon
2022-12-16,WOOFi,323,Polygon
2022-12-15,Curve,249,Avalanche
2022-12-15,Fraxswap,18,Avalanche
2022-12-15,GMX,154,Avalanche
2022-12-15,Hashflow,555,Avalanche
2022-12-15,KyberSwap,1199,Avalanche
2022-12-15,Pangolin,1339,Avalanche
2022-12-15,Platypus,603,Avalanche
2022-12-15,Sushiswap,344,Avalanche
2022-12-15,Trader Joe,8876,Avalanche
2022-12-15,WOOFi,317,Avalanche
2022-12-15,Balancer,590,Ethereum
2022-12-15,Curve,847,Ethereum
2022-12-15,DODO,166,Ethereum
2022-12-15,Fraxswap,69,Ethereum
2022-12-15,Hashflow,200,Ethereum
2022-12-15,KyberSwap,191,Ethereum
2022-12-15,PancakeSwap,124,Ethereum
2022-12-15,Shibaswap,530,Ethereum
2022-12-15,Sushiswap,2355,Ethereum
2022-12-15,Synthetix,23,Ethereum
2022-12-15,Uniswap,31790,Ethereum
2022-12-15,Beethoven X,1359,Optimism
2022-12-15,Curve,982,Optimism
2022-12-15,Fraxswap,10,Optimism
2022-12-15,KyberSwap,600,Optimism
2022-12-15,Sushiswap,128,Optimism
2022-12-15,Synthetix,553,Optimism
2022-12-15,Uniswap,14307,Optimism
2022-12-15,Velodrome,4407,Optimism
2022-12-15,WOOFi,2,Optimism
2022-12-15,Balancer,1809,Polygon
2022-12-15,Curve,309,Polygon
2022-12-15,DODO,2986,Polygon
2022-12-15,Fraxswap,164,Polygon
2022-12-15,KyberSwap,3517,Polygon
2022-12-15,QuickSwap,15545,Polygon
2022-12-15,Sushiswap,7923,Polygon
2022-12-15,Uniswap,14445,Polygon
2022-12-15,WOOFi,275,Polygon
2022-12-14,Curve,288,Avalanche
2022-12-14,Fraxswap,14,Avalanche
2022-12-14,GMX,245,Avalanche
2022-12-14,Hashflow,1126,Avalanche
2022-12-14,KyberSwap,1182,Avalanche
2022-12-14,Pangolin,1538,Avalanche
2022-12-14,Platypus,703,Avalanche
2022-12-14,Sushiswap,468,Avalanche
2022-12-14,Trader Joe,18976,Avalanche
2022-12-14,WOOFi,323,Avalanche
2022-12-14,Balancer,496,Ethereum
2022-12-14,Curve,912,Ethereum
2022-12-14,DODO,215,Ethereum
2022-12-14,Fraxswap,66,Ethereum
2022-12-14,Hashflow,207,Ethereum
2022-12-14,KyberSwap,248,Ethereum
2022-12-14,PancakeSwap,118,Ethereum
2022-12-14,Shibaswap,596,Ethereum
2022-12-14,Sushiswap,2583,Ethereum
2022-12-14,Synthetix,35,Ethereum
2022-12-14,Uniswap,30932,Ethereum
2022-12-14,Beethoven X,1436,Optimism
2022-12-14,Curve,1217,Optimism
2022-12-14,Fraxswap,11,Optimism
2022-12-14,KyberSwap,666,Optimism
2022-12-14,Sushiswap,179,Optimism
2022-12-14,Synthetix,661,Optimism
2022-12-14,Uniswap,17399,Optimism
2022-12-14,Velodrome,4937,Optimism
2022-12-14,WOOFi,5,Optimism
2022-12-14,Balancer,1931,Polygon
2022-12-14,Curve,361,Polygon
2022-12-14,DODO,2203,Polygon
2022-12-14,Fraxswap,216,Polygon
2022-12-14,KyberSwap,2794,Polygon
2022-12-14,QuickSwap,14921,Polygon
2022-12-14,Sushiswap,12497,Polygon
2022-12-14,Uniswap,13025,Polygon
2022-12-14,WOOFi,256,Polygon
2022-12-13,Curve,377,Avalanche
2022-12-13,Fraxswap,16,Avalanche
2022-12-13,GMX,339,Avalanche
2022-12-13,Hashflow,2262,Avalanche
2022-12-13,KyberSwap,1510,Avalanche
2022-12-13,Pangolin,1624,Avalanche
2022-12-13,Platypus,899,Avalanche
2022-12-13,Sushiswap,488,Avalanche
2022-12-13,Trader Joe,4926,Avalanche
2022-12-13,WOOFi,373,Avalanche
2022-12-13,Balancer,723,Ethereum
2022-12-13,Curve,1251,Ethereum
2022-12-13,DODO,233,Ethereum
2022-12-13,Fraxswap,90,Ethereum
2022-12-13,Hashflow,326,Ethereum
2022-12-13,KyberSwap,259,Ethereum
2022-12-13,PancakeSwap,147,Ethereum
2022-12-13,Shibaswap,578,Ethereum
2022-12-13,Sushiswap,2813,Ethereum
2022-12-13,Synthetix,35,Ethereum
2022-12-13,Uniswap,32909,Ethereum
2022-12-13,Beethoven X,1423,Optimism
2022-12-13,Curve,950,Optimism
2022-12-13,Fraxswap,9,Optimism
2022-12-13,KyberSwap,674,Optimism
2022-12-13,Sushiswap,178,Optimism
2022-12-13,Synthetix,614,Optimism
2022-12-13,Uniswap,13844,Optimism
2022-12-13,Velodrome,4254,Optimism
2022-12-13,WOOFi,6,Optimism
2022-12-13,Balancer,2151,Polygon
2022-12-13,Curve,384,Polygon
2022-12-13,DODO,2542,Polygon
2022-12-13,Fraxswap,289,Polygon
2022-12-13,KyberSwap,2948,Polygon
2022-12-13,QuickSwap,15563,Polygon
2022-12-13,Sushiswap,23555,Polygon
2022-12-13,Uniswap,14049,Polygon
2022-12-13,WOOFi,300,Polygon
2022-12-12,Curve,456,Avalanche
2022-12-12,Fraxswap,15,Avalanche
2022-12-12,GMX,214,Avalanche
2022-12-12,Hashflow,656,Avalanche
2022-12-12,KyberSwap,1679,Avalanche
2022-12-12,Pangolin,1466,Avalanche
2022-12-12,Platypus,890,Avalanche
2022-12-12,Sushiswap,363,Avalanche
2022-12-12,Trader Joe,4762,Avalanche
2022-12-12,WOOFi,399,Avalanche
2022-12-12,Balancer,479,Ethereum
2022-12-12,Curve,840,Ethereum
2022-12-12,DODO,152,Ethereum
2022-12-12,Fraxswap,96,Ethereum
2022-12-12,Hashflow,208,Ethereum
2022-12-12,KyberSwap,219,Ethereum
2022-12-12,PancakeSwap,120,Ethereum
2022-12-12,Shibaswap,661,Ethereum
2022-12-12,Sushiswap,2428,Ethereum
2022-12-12,Synthetix,19,Ethereum
2022-12-12,Uniswap,30605,Ethereum
2022-12-12,Beethoven X,1102,Optimism
2022-12-12,Curve,873,Optimism
2022-12-12,Fraxswap,12,Optimism
2022-12-12,KyberSwap,629,Optimism
2022-12-12,Sushiswap,368,Optimism
2022-12-12,Synthetix,458,Optimism
2022-12-12,Uniswap,12908,Optimism
2022-12-12,Velodrome,3934,Optimism
2022-12-12,WOOFi,8,Optimism
2022-12-12,Balancer,2225,Polygon
2022-12-12,Curve,362,Polygon
2022-12-12,DODO,2424,Polygon
2022-12-12,Fraxswap,240,Polygon
2022-12-12,KyberSwap,2358,Polygon
2022-12-12,QuickSwap,15269,Polygon
2022-12-12,Sushiswap,4357,Polygon
2022-12-12,Uniswap,12548,Polygon
2022-12-12,WOOFi,259,Polygon
2022-12-11,Curve,315,Avalanche
2022-12-11,Fraxswap,13,Avalanche
2022-12-11,GMX,149,Avalanche
2022-12-11,Hashflow,589,Avalanche
2022-12-11,KyberSwap,1466,Avalanche
2022-12-11,Pangolin,1338,Avalanche
2022-12-11,Platypus,580,Avalanche
2022-12-11,Sushiswap,274,Avalanche
2022-12-11,Trader Joe,4248,Avalanche
2022-12-11,WOOFi,241,Avalanche
2022-12-11,Balancer,352,Ethereum
2022-12-11,Curve,625,Ethereum
2022-12-11,DODO,85,Ethereum
2022-12-11,Fraxswap,76,Ethereum
2022-12-11,Hashflow,167,Ethereum
2022-12-11,KyberSwap,146,Ethereum
2022-12-11,PancakeSwap,89,Ethereum
2022-12-11,Shibaswap,454,Ethereum
2022-12-11,Sushiswap,2161,Ethereum
2022-12-11,Synthetix,15,Ethereum
2022-12-11,Uniswap,25958,Ethereum
2022-12-11,Beethoven X,1151,Optimism
2022-12-11,Curve,1062,Optimism
2022-12-11,Fraxswap,45,Optimism
2022-12-11,KyberSwap,717,Optimism
2022-12-11,Sushiswap,214,Optimism
2022-12-11,Synthetix,615,Optimism
2022-12-11,Uniswap,15263,Optimism
2022-12-11,Velodrome,3845,Optimism
2022-12-11,WOOFi,1,Optimism
2022-12-11,Balancer,1630,Polygon
2022-12-11,Curve,294,Polygon
2022-12-11,DODO,2006,Polygon
2022-12-11,Fraxswap,3931,Polygon
2022-12-11,KyberSwap,2294,Polygon
2022-12-11,QuickSwap,13988,Polygon
2022-12-11,Sushiswap,4218,Polygon
2022-12-11,Uniswap,10677,Polygon
2022-12-11,WOOFi,55,Polygon
2022-12-10,Curve,348,Avalanche
2022-12-10,Fraxswap,15,Avalanche
2022-12-10,GMX,65,Avalanche
2022-12-10,Hashflow,966,Avalanche
2022-12-10,KyberSwap,2212,Avalanche
2022-12-10,Pangolin,1441,Avalanche
2022-12-10,Platypus,933,Avalanche
2022-12-10,Sushiswap,359,Avalanche
2022-12-10,Trader Joe,4913,Avalanche
2022-12-10,WOOFi,298,Avalanche
2022-12-10,Balancer,323,Ethereum
2022-12-10,Curve,578,Ethereum
2022-12-10,DODO,104,Ethereum
2022-12-10,Fraxswap,66,Ethereum
2022-12-10,Hashflow,178,Ethereum
2022-12-10,KyberSwap,142,Ethereum
2022-12-10,PancakeSwap,78,Ethereum
2022-12-10,Shibaswap,522,Ethereum
2022-12-10,Sushiswap,2225,Ethereum
2022-12-10,Synthetix,3,Ethereum
2022-12-10,Uniswap,25363,Ethereum
2022-12-10,Beethoven X,1241,Optimism
2022-12-10,Curve,1317,Optimism
2022-12-10,Fraxswap,51,Optimism
2022-12-10,KyberSwap,703,Optimism
2022-12-10,Sushiswap,433,Optimism
2022-12-10,Synthetix,619,Optimism
2022-12-10,Uniswap,15331,Optimism
2022-12-10,Velodrome,5871,Optimism
2022-12-10,WOOFi,1,Optimism
2022-12-10,Balancer,1625,Polygon
2022-12-10,Curve,309,Polygon
2022-12-10,DODO,2157,Polygon
2022-12-10,Fraxswap,2685,Polygon
2022-12-10,KyberSwap,2417,Polygon
2022-12-10,QuickSwap,13776,Polygon
2022-12-10,Sushiswap,3710,Polygon
2022-12-10,Uniswap,10645,Polygon
2022-12-10,WOOFi,47,Polygon
2022-12-09,Curve,245,Avalanche
2022-12-09,Fraxswap,10,Avalanche
2022-12-09,GMX,118,Avalanche
2022-12-09,Hashflow,248,Avalanche
2022-12-09,KyberSwap,1163,Avalanche
2022-12-09,Pangolin,1306,Avalanche
2022-12-09,Platypus,595,Avalanche
2022-12-09,Sushiswap,373,Avalanche
2022-12-09,Trader Joe,6853,Avalanche
2022-12-09,WOOFi,339,Avalanche
2022-12-09,Balancer,425,Ethereum
2022-12-09,Curve,609,Ethereum
2022-12-09,DODO,86,Ethereum
2022-12-09,Fraxswap,42,Ethereum
2022-12-09,Hashflow,153,Ethereum
2022-12-09,KyberSwap,170,Ethereum
2022-12-09,PancakeSwap,79,Ethereum
2022-12-09,Shibaswap,518,Ethereum
2022-12-09,Sushiswap,2325,Ethereum
2022-12-09,Synthetix,20,Ethereum
2022-12-09,Uniswap,26943,Ethereum
2022-12-09,Beethoven X,985,Optimism
2022-12-09,Curve,832,Optimism
2022-12-09,Fraxswap,10,Optimism
2022-12-09,KyberSwap,640,Optimism
2022-12-09,Sushiswap,170,Optimism
2022-12-09,Synthetix,442,Optimism
2022-12-09,Uniswap,10794,Optimism
2022-12-09,Velodrome,3548,Optimism
2022-12-09,Balancer,2302,Polygon
2022-12-09,Curve,311,Polygon
2022-12-09,DODO,2354,Polygon
2022-12-09,Fraxswap,172,Polygon
2022-12-09,KyberSwap,2849,Polygon
2022-12-09,QuickSwap,14799,Polygon
2022-12-09,Sushiswap,4163,Polygon
2022-12-09,Uniswap,12586,Polygon
2022-12-09,WOOFi,241,Polygon
2022-12-08,Curve,291,Avalanche
2022-12-08,Fraxswap,34,Avalanche
2022-12-08,GMX,133,Avalanche
2022-12-08,Hashflow,152,Avalanche
2022-12-08,KyberSwap,863,Avalanche
2022-12-08,Pangolin,1275,Avalanche
2022-12-08,Platypus,541,Avalanche
2022-12-08,Sushiswap,256,Avalanche
2022-12-08,Trader Joe,4564,Avalanche
2022-12-08,WOOFi,279,Avalanche
2022-12-08,Balancer,483,Ethereum
2022-12-08,Curve,860,Ethereum
2022-12-08,DODO,144,Ethereum
2022-12-08,Fraxswap,118,Ethereum
2022-12-08,Hashflow,216,Ethereum
2022-12-08,KyberSwap,189,Ethereum
2022-12-08,PancakeSwap,112,Ethereum
2022-12-08,Shibaswap,618,Ethereum
2022-12-08,Sushiswap,2843,Ethereum
2022-12-08,Synthetix,20,Ethereum
2022-12-08,Uniswap,30126,Ethereum
2022-12-08,Beethoven X,1029,Optimism
2022-12-08,Curve,560,Optimism
2022-12-08,Fraxswap,18,Optimism
2022-12-08,KyberSwap,723,Optimism
2022-12-08,Sushiswap,169,Optimism
2022-12-08,Synthetix,443,Optimism
2022-12-08,Uniswap,11116,Optimism
2022-12-08,Velodrome,3849,Optimism
2022-12-08,Balancer,2264,Polygon
2022-12-08,Curve,338,Polygon
2022-12-08,DODO,2559,Polygon
2022-12-08,Fraxswap,341,Polygon
2022-12-08,KyberSwap,2932,Polygon
2022-12-08,QuickSwap,21917,Polygon
2022-12-08,Sushiswap,4534,Polygon
2022-12-08,Uniswap,19798,Polygon
2022-12-08,WOOFi,406,Polygon
2022-12-07,Curve,264,Avalanche
2022-12-07,Fraxswap,25,Avalanche
2022-12-07,GMX,171,Avalanche
2022-12-07,Hashflow,150,Avalanche
2022-12-07,KyberSwap,1025,Avalanche
2022-12-07,Pangolin,1362,Avalanche
2022-12-07,Platypus,595,Avalanche
2022-12-07,Sushiswap,318,Avalanche
2022-12-07,Trader Joe,4366,Avalanche
2022-12-07,WOOFi,234,Avalanche
2022-12-07,Balancer,488,Ethereum
2022-12-07,Curve,808,Ethereum
2022-12-07,DODO,129,Ethereum
2022-12-07,Fraxswap,86,Ethereum
2022-12-07,Hashflow,206,Ethereum
2022-12-07,KyberSwap,205,Ethereum
2022-12-07,PancakeSwap,112,Ethereum
2022-12-07,Shibaswap,685,Ethereum
2022-12-07,Sushiswap,2579,Ethereum
2022-12-07,Synthetix,21,Ethereum
2022-12-07,Uniswap,29151,Ethereum
2022-12-07,Beethoven X,1071,Optimism
2022-12-07,Curve,669,Optimism
2022-12-07,DODO,2,Optimism
2022-12-07,Fraxswap,9,Optimism
2022-12-07,KyberSwap,623,Optimism
2022-12-07,Sushiswap,208,Optimism
2022-12-07,Synthetix,505,Optimism
2022-12-07,Uniswap,10303,Optimism
2022-12-07,Velodrome,3427,Optimism
2022-12-07,WOOFi,3,Optimism
2022-12-07,Balancer,2223,Polygon
2022-12-07,Curve,342,Polygon
2022-12-07,DODO,3712,Polygon
2022-12-07,Fraxswap,315,Polygon
2022-12-07,KyberSwap,2539,Polygon
2022-12-07,QuickSwap,16217,Polygon
2022-12-07,Sushiswap,5465,Polygon
2022-12-07,Uniswap,16472,Polygon
2022-12-07,WOOFi,146,Polygon
2022-12-06,Curve,247,Avalanche
2022-12-06,Fraxswap,3,Avalanche
2022-12-06,GMX,95,Avalanche
2022-12-06,Hashflow,146,Avalanche
2022-12-06,KyberSwap,773,Avalanche
2022-12-06,Pangolin,1251,Avalanche
2022-12-06,Platypus,499,Avalanche
2022-12-06,Sushiswap,346,Avalanche
2022-12-06,Trader Joe,4075,Avalanche
2022-12-06,WOOFi,957,Avalanche
2022-12-06,Balancer,537,Ethereum
2022-12-06,Curve,752,Ethereum
2022-12-06,DODO,102,Ethereum
2022-12-06,Fraxswap,64,Ethereum
2022-12-06,Hashflow,180,Ethereum
2022-12-06,KyberSwap,184,Ethereum
2022-12-06,PancakeSwap,103,Ethereum
2022-12-06,Shibaswap,599,Ethereum
2022-12-06,Sushiswap,2531,Ethereum
2022-12-06,Synthetix,16,Ethereum
2022-12-06,Uniswap,31198,Ethereum
2022-12-06,Beethoven X,973,Optimism
2022-12-06,Curve,518,Optimism
2022-12-06,Fraxswap,10,Optimism
2022-12-06,KyberSwap,576,Optimism
2022-12-06,Sushiswap,182,Optimism
2022-12-06,Synthetix,374,Optimism
2022-12-06,Uniswap,10287,Optimism
2022-12-06,Velodrome,3097,Optimism
2022-12-06,Balancer,1909,Polygon
2022-12-06,Curve,313,Polygon
2022-12-06,DODO,2376,Polygon
2022-12-06,Fraxswap,268,Polygon
2022-12-06,KyberSwap,2781,Polygon
2022-12-06,QuickSwap,14540,Polygon
2022-12-06,Sushiswap,4681,Polygon
2022-12-06,Uniswap,12928,Polygon
2022-12-06,WOOFi,3039,Polygon
2022-12-05,Curve,240,Avalanche
2022-12-05,Fraxswap,23,Avalanche
2022-12-05,GMX,235,Avalanche
2022-12-05,Hashflow,130,Avalanche
2022-12-05,KyberSwap,749,Avalanche
2022-12-05,Pangolin,1354,Avalanche
2022-12-05,Platypus,430,Avalanche
2022-12-05,Sushiswap,397,Avalanche
2022-12-05,Trader Joe,5046,Avalanche
2022-12-05,WOOFi,185,Avalanche
2022-12-05,Balancer,594,Ethereum
2022-12-05,Curve,868,Ethereum
2022-12-05,DODO,108,Ethereum
2022-12-05,Fraxswap,74,Ethereum
2022-12-05,Hashflow,214,Ethereum
2022-12-05,KyberSwap,213,Ethereum
2022-12-05,PancakeSwap,127,Ethereum
2022-12-05,Shibaswap,765,Ethereum
2022-12-05,Sushiswap,2742,Ethereum
2022-12-05,Synthetix,20,Ethereum
2022-12-05,Uniswap,30764,Ethereum
2022-12-05,Beethoven X,1121,Optimism
2022-12-05,Curve,774,Optimism
2022-12-05,Fraxswap,10,Optimism
2022-12-05,KyberSwap,759,Optimism
2022-12-05,Sushiswap,199,Optimism
2022-12-05,Synthetix,394,Optimism
2022-12-05,Uniswap,12089,Optimism
2022-12-05,Velodrome,3556,Optimism
2022-12-05,WOOFi,1,Optimism
2022-12-05,Balancer,2140,Polygon
2022-12-05,Curve,388,Polygon
2022-12-05,DODO,2561,Polygon
2022-12-05,Fraxswap,276,Polygon
2022-12-05,KyberSwap,2962,Polygon
2022-12-05,QuickSwap,14672,Polygon
2022-12-05,Sushiswap,4654,Polygon
2022-12-05,Uniswap,12888,Polygon
2022-12-05,WOOFi,82,Polygon
2022-12-04,Curve,197,Avalanche
2022-12-04,Fraxswap,13,Avalanche
2022-12-04,GMX,146,Avalanche
2022-12-04,Hashflow,115,Avalanche
2022-12-04,KyberSwap,612,Avalanche
2022-12-04,Pangolin,1275,Avalanche
2022-12-04,Platypus,270,Avalanche
2022-12-04,Sushiswap,375,Avalanche
2022-12-04,Trader Joe,5265,Avalanche
2022-12-04,WOOFi,157,Avalanche
2022-12-04,Balancer,405,Ethereum
2022-12-04,Curve,714,Ethereum
2022-12-04,DODO,235,Ethereum
2022-12-04,Fraxswap,41,Ethereum
2022-12-04,Hashflow,189,Ethereum
2022-12-04,KyberSwap,235,Ethereum
2022-12-04,PancakeSwap,102,Ethereum
2022-12-04,Shibaswap,618,Ethereum
2022-12-04,Sushiswap,2252,Ethereum
2022-12-04,Synthetix,14,Ethereum
2022-12-04,Uniswap,26159,Ethereum
2022-12-04,Beethoven X,860,Optimism
2022-12-04,Curve,1009,Optimism
2022-12-04,Fraxswap,4,Optimism
2022-12-04,KyberSwap,1296,Optimism
2022-12-04,Sushiswap,163,Optimism
2022-12-04,Synthetix,426,Optimism
2022-12-04,Uniswap,9147,Optimism
2022-12-04,Velodrome,3346,Optimism
2022-12-04,Balancer,2060,Polygon
2022-12-04,Curve,375,Polygon
2022-12-04,DODO,3144,Polygon
2022-12-04,Fraxswap,294,Polygon
2022-12-04,KyberSwap,3261,Polygon
2022-12-04,QuickSwap,14601,Polygon
2022-12-04,Sushiswap,4705,Polygon
2022-12-04,Uniswap,11697,Polygon
2022-12-04,WOOFi,167,Polygon
2022-12-03,Curve,250,Avalanche
2022-12-03,Fraxswap,13,Avalanche
2022-12-03,GMX,146,Avalanche
2022-12-03,Hashflow,177,Avalanche
2022-12-03,KyberSwap,653,Avalanche
2022-12-03,Pangolin,1406,Avalanche
2022-12-03,Platypus,400,Avalanche
2022-12-03,Sushiswap,465,Avalanche
2022-12-03,Trader Joe,8827,Avalanche
2022-12-03,WOOFi,187,Avalanche
2022-12-03,Balancer,411,Ethereum
2022-12-03,Curve,725,Ethereum
2022-12-03,DODO,184,Ethereum
2022-12-03,Fraxswap,51,Ethereum
2022-12-03,Hashflow,201,Ethereum
2022-12-03,KyberSwap,169,Ethereum
2022-12-03,PancakeSwap,114,Ethereum
2022-12-03,Shibaswap,799,Ethereum
2022-12-03,Sushiswap,2124,Ethereum
2022-12-03,Synthetix,18,Ethereum
2022-12-03,Uniswap,27143,Ethereum
2022-12-03,Beethoven X,890,Optimism
2022-12-03,Curve,893,Optimism
2022-12-03,Fraxswap,18,Optimism
2022-12-03,KyberSwap,1188,Optimism
2022-12-03,Sushiswap,152,Optimism
2022-12-03,Synthetix,368,Optimism
2022-12-03,Uniswap,9331,Optimism
2022-12-03,Velodrome,3472,Optimism
2022-12-03,Balancer,1907,Polygon
2022-12-03,Curve,1895,Polygon
2022-12-03,DODO,2665,Polygon
2022-12-03,Fraxswap,343,Polygon
2022-12-03,KyberSwap,3224,Polygon
2022-12-03,QuickSwap,18954,Polygon
2022-12-03,Sushiswap,4370,Polygon
2022-12-03,Uniswap,13870,Polygon
2022-12-03,WOOFi,133,Polygon
2022-12-02,Curve,297,Avalanche
2022-12-02,Fraxswap,21,Avalanche
2022-12-02,GMX,164,Avalanche
2022-12-02,Hashflow,136,Avalanche
2022-12-02,KyberSwap,711,Avalanche
2022-12-02,Pangolin,1299,Avalanche
2022-12-02,Platypus,484,Avalanche
2022-12-02,Sushiswap,320,Avalanche
2022-12-02,Trader Joe,5347,Avalanche
2022-12-02,WOOFi,230,Avalanche
2022-12-02,Balancer,559,Ethereum
2022-12-02,Curve,979,Ethereum
2022-12-02,DODO,183,Ethereum
2022-12-02,Fraxswap,68,Ethereum
2022-12-02,Hashflow,196,Ethereum
2022-12-02,KyberSwap,236,Ethereum
2022-12-02,PancakeSwap,133,Ethereum
2022-12-02,Shibaswap,630,Ethereum
2022-12-02,Sushiswap,2424,Ethereum
2022-12-02,Synthetix,16,Ethereum
2022-12-02,Uniswap,29534,Ethereum
2022-12-02,Beethoven X,1046,Optimism
2022-12-02,Curve,742,Optimism
2022-12-02,Fraxswap,11,Optimism
2022-12-02,KyberSwap,1077,Optimism
2022-12-02,Sushiswap,175,Optimism
2022-12-02,Synthetix,350,Optimism
2022-12-02,Uniswap,9268,Optimism
2022-12-02,Velodrome,3691,Optimism
2022-12-02,Balancer,2092,Polygon
2022-12-02,Curve,4079,Polygon
2022-12-02,DODO,2417,Polygon
2022-12-02,Fraxswap,309,Polygon
2022-12-02,KyberSwap,3030,Polygon
2022-12-02,QuickSwap,15710,Polygon
2022-12-02,Sushiswap,4232,Polygon
2022-12-02,Uniswap,13570,Polygon
2022-12-02,WOOFi,262,Polygon
2022-12-01,Curve,378,Avalanche
2022-12-01,Fraxswap,18,Avalanche
2022-12-01,GMX,147,Avalanche
2022-12-01,Hashflow,437,Avalanche
2022-12-01,KyberSwap,761,Avalanche
2022-12-01,Pangolin,1476,Avalanche
2022-12-01,Platypus,550,Avalanche
2022-12-01,Sushiswap,386,Avalanche
2022-12-01,Trader Joe,4872,Avalanche
2022-12-01,WOOFi,202,Avalanche
2022-12-01,Balancer,628,Ethereum
2022-12-01,Curve,1074,Ethereum
2022-12-01,DODO,259,Ethereum
2022-12-01,Fraxswap,52,Ethereum
2022-12-01,Hashflow,300,Ethereum
2022-12-01,KyberSwap,220,Ethereum
2022-12-01,PancakeSwap,118,Ethereum
2022-12-01,Shibaswap,647,Ethereum
2022-12-01,Sushiswap,2746,Ethereum
2022-12-01,Synthetix,22,Ethereum
2022-12-01,Uniswap,31949,Ethereum
2022-12-01,Beethoven X,1193,Optimism
2022-12-01,Curve,807,Optimism
2022-12-01,Fraxswap,15,Optimism
2022-12-01,KyberSwap,1254,Optimism
2022-12-01,Sushiswap,152,Optimism
2022-12-01,Synthetix,326,Optimism
2022-12-01,Uniswap,9873,Optimism
2022-12-01,Velodrome,4355,Optimism
2022-12-01,Balancer,2591,Polygon
2022-12-01,Curve,1169,Polygon
2022-12-01,DODO,3030,Polygon
2022-12-01,Fraxswap,280,Polygon
2022-12-01,KyberSwap,3570,Polygon
2022-12-01,QuickSwap,16275,Polygon
2022-12-01,Sushiswap,5134,Polygon
2022-12-01,Uniswap,14411,Polygon
2022-12-01,WOOFi,16,Polygon
2022-11-30,Curve,986,Avalanche
2022-11-30,Fraxswap,38,Avalanche
2022-11-30,GMX,240,Avalanche
2022-11-30,Hashflow,2019,Avalanche
2022-11-30,KyberSwap,958,Avalanche
2022-11-30,Pangolin,1419,Avalanche
2022-11-30,Platypus,747,Avalanche
2022-11-30,Sushiswap,385,Avalanche
2022-11-30,Trader Joe,4989,Avalanche
2022-11-30,WOOFi,237,Avalanche
2022-11-30,Balancer,691,Ethereum
2022-11-30,Curve,1131,Ethereum
2022-11-30,DODO,225,Ethereum
