Date,Exchange,Values,Blockchain
2023-09-06,Coinbase,49.74811467,Arbitrum
2023-09-06,Gate.io,6046597.60645796,Arbitrum
2023-09-06,KuCoin,531491.08858238,Arbitrum
2023-09-06,Binance,9692927.42595447,Avalanche
2023-09-06,Bitfinex,4019.6999121,Avalanche
2023-09-06,Bybit,634642.664154161,Avalanche
2023-09-06,Coinbase,4932.77,Avalanche
2023-09-06,Gate.io,2380340.8257011,Avalanche
2023-09-06,Huobi,825143.356029578,Avalanche
2023-09-06,Binance,1356286219.08886,Ethereum
2023-09-06,Bitfinex,202016801.491242,Ethereum
2023-09-06,Bitstamp,67660323.5971929,Ethereum
2023-09-06,Bybit,40133179.9628135,Ethereum
2023-09-06,Coinbase,380645010.263146,Ethereum
2023-09-06,Gate.io,83467429.9149136,Ethereum
2023-09-06,Gemini,6602379.61405618,Ethereum
2023-09-06,Huobi,31117362.3201701,Ethereum
2023-09-06,Kraken,143940941.346458,Ethereum
2023-09-06,KuCoin,50491108.5489498,Ethereum
2023-09-06,MEXC,29148826.5029205,Ethereum
2023-09-06,OKX,630928339.428185,Ethereum
2023-09-06,Binance,12790336.6790064,Optimism
2023-09-06,Bybit,1170090.1460555,Optimism
2023-09-06,Coinbase,2611803.42371596,Optimism
2023-09-06,Gate.io,55245.71037839,Optimism
2023-09-06,KuCoin,403725.565064756,Optimism
2023-09-06,Binance,15104398.5037037,Polygon
2023-09-06,Bitfinex,10356041.60262,Polygon
2023-09-06,Bybit,1917516.47493879,Polygon
2023-09-06,Gate.io,5063592.57409551,Polygon
2023-09-06,Huobi,93958.361276471,Polygon
2023-09-06,MEXC,1227023.57976845,Polygon
2023-09-05,Binance,26160830.2708109,Arbitrum
2023-09-05,Bitfinex,7.675703787,Arbitrum
2023-09-05,Bybit,8880661.03746133,Arbitrum
2023-09-05,Gate.io,8139617.58275092,Arbitrum
2023-09-05,KuCoin,129133.400621625,Arbitrum
2023-09-05,Binance,22394344.3337669,Avalanche
2023-09-05,Bitfinex,24507.784345329,Avalanche
2023-09-05,Bybit,584114.578757313,Avalanche
2023-09-05,Coinbase,9186.76,Avalanche
2023-09-05,Gate.io,3057188.9313907,Avalanche
