Date,Marketplace,Values,Blockchain
2023-01-07,Larva Labs,554970.87,Ethereum
2023-01-07,LooksRare,2162402.054,Ethereum
2023-01-07,NFTX,19583.28522,Ethereum
2023-01-07,OpenSea,19849268.85,Ethereum
2023-01-07,Rarible,22111.18575,Ethereum
2023-01-07,Sudoswap,518828.25,Ethereum
2023-01-07,X2Y2,7066266.716,Ethereum
2023-01-07,OpenSea,1452.497138,Optimism
2023-01-07,Quix,65256.61,Optimism
2023-01-07,OpenSea,1013184.139,Polygon
2023-01-07,Coral Cube,292027.6131,Solana
2023-01-07,Exchange Art,34321.05614,Solana
2023-01-07,Hadeswap,338665.663,Solana
2023-01-07,Hyperspace,6592.973739,Solana
2023-01-07,Magic Eden,5313230.542,Solana
2023-01-07,Opensea,1244.25569,Solana
2023-01-07,Solanart,9039.65062,Solana
2023-01-07,Tensor,47791.03481,Solana
2023-01-07,Yawww,880.0505583,Solana
2023-01-06,Blur,18211816.52,Ethereum
2023-01-06,Gem,178946.6719,Ethereum
2023-01-06,Larva Labs,1254616.28,Ethereum
2023-01-06,LooksRare,2857679.59,Ethereum
2023-01-06,NFTX,25109.48929,Ethereum
2023-01-06,OpenSea,13934254.74,Ethereum
2023-01-06,Rarible,9221.267301,Ethereum
2023-01-06,Sudoswap,262417.82,Ethereum
2023-01-06,X2Y2,7305881.179,Ethereum
2023-01-06,OpenSea,1570.877197,Optimism
2023-01-06,Quix,52758.97,Optimism
2023-01-06,OpenSea,1324727.017,Polygon
2023-01-06,Coral Cube,250359.2511,Solana
2023-01-06,Exchange Art,59985.71017,Solana
2023-01-06,Hadeswap,344207.0065,Solana
2023-01-06,Hyperspace,21720.37898,Solana
2023-01-06,Magic Eden,4880474.875,Solana
2023-01-06,Opensea,563.2302368,Solana
2023-01-06,SMB Market,5537.35,Solana
2023-01-06,Solanart,1870.279515,Solana
2023-01-06,Tensor,54702.54581,Solana
2023-01-06,Yawww,239.292625,Solana
2023-01-05,Blur,21961290.29,Ethereum
2023-01-05,Gem,243247.5905,Ethereum
2023-01-05,Larva Labs,1165308.31,Ethereum
2023-01-05,LooksRare,2676027.379,Ethereum
2023-01-05,NFTX,61575.7271,Ethereum
2023-01-05,OpenSea,14267106.92,Ethereum
2023-01-05,Rarible,7733.662113,Ethereum
2023-01-05,Sudoswap,404359.31,Ethereum
2023-01-05,X2Y2,6360739.548,Ethereum
2023-01-05,OpenSea,1772.308064,Optimism
2023-01-05,Quix,45135.01,Optimism
2023-01-05,OpenSea,249536.9698,Polygon
2023-01-05,Coral Cube,279971.5302,Solana
2023-01-05,Exchange Art,56143.88419,Solana
2023-01-05,Hadeswap,549431.8951,Solana
2023-01-05,Hyperspace,25258.79495,Solana
2023-01-05,Magic Eden,5121899.404,Solana
2023-01-05,Opensea,2033.973744,Solana
2023-01-05,SMB Market,4619.12,Solana
2023-01-05,Solanart,28425.30657,Solana
2023-01-05,Tensor,46023.38738,Solana
2023-01-05,Yawww,711.3975733,Solana
2023-01-04,Blur,14850145.0,Ethereum
2023-01-04,Gem,317453.7463,Ethereum
2023-01-04,Larva Labs,1079679.69,Ethereum
2023-01-04,LooksRare,2213398.563,Ethereum
2023-01-04,NFTX,17505.12837,Ethereum
2023-01-04,OpenSea,11582425.47,Ethereum
2023-01-04,Rarible,7097.244487,Ethereum
2023-01-04,Sudoswap,305126.77,Ethereum
2023-01-04,X2Y2,6675055.0,Ethereum
2023-01-04,OpenSea,1837.277417,Optimism
2023-01-04,Quix,54782.1,Optimism
2023-01-04,OpenSea,272611.8124,Polygon
2023-01-04,Coral Cube,290825.6189,Solana
2023-01-04,Exchange Art,17444.19855,Solana
2023-01-04,Hadeswap,443552.3726,Solana
2023-01-04,Hyperspace,22832.37451,Solana
2023-01-04,Magic Eden,5766403.003,Solana
2023-01-04,Opensea,3396.569874,Solana
2023-01-04,SMB Market,5342.733488,Solana
2023-01-04,Solanart,6570.86153,Solana
2023-01-04,Tensor,28782.67976,Solana
2023-01-04,Yawww,227.4979988,Solana
2023-01-03,Blur,11021363.01,Ethereum
2023-01-03,Gem,91590.4182,Ethereum
2023-01-03,Larva Labs,668461.99,Ethereum
2023-01-03,LooksRare,3718518.724,Ethereum
2023-01-03,NFTX,14698.65271,Ethereum
2023-01-03,OpenSea,12027590.19,Ethereum
2023-01-03,Rarible,25797.47874,Ethereum
2023-01-03,Sudoswap,294126.59,Ethereum
2023-01-03,X2Y2,6031239.602,Ethereum
2023-01-03,OpenSea,1402.550191,Optimism
2023-01-03,Quix,55143.44,Optimism
2023-01-03,OpenSea,209324.8255,Polygon
2023-01-03,Coral Cube,289128.2954,Solana
2023-01-03,Exchange Art,29000.42011,Solana
2023-01-03,Hadeswap,346442.8497,Solana
2023-01-03,Hyperspace,25019.0147,Solana
2023-01-03,Magic Eden,5243455.831,Solana
2023-01-03,Opensea,1235.47708,Solana
2023-01-03,SMB Market,32005.3951,Solana
2023-01-03,Solanart,2317.544777,Solana
2023-01-03,Tensor,37894.05069,Solana
2023-01-03,Yawww,260.298475,Solana
2023-01-02,Blur,13851760.32,Ethereum
2023-01-02,Gem,208357.7633,Ethereum
2023-01-02,Larva Labs,419244.34,Ethereum
2023-01-02,LooksRare,3772375.688,Ethereum
2023-01-02,NFTX,11963.83108,Ethereum
2023-01-02,OpenSea,10085085.9,Ethereum
2023-01-02,Rarible,2809.3582,Ethereum
2023-01-02,Sudoswap,131499.82,Ethereum
2023-01-02,X2Y2,5179285.774,Ethereum
2023-01-02,OpenSea,307.9720775,Optimism
2023-01-02,Quix,58133.19,Optimism
2023-01-02,OpenSea,205617.6519,Polygon
2023-01-02,Coral Cube,259557.2438,Solana
2023-01-02,Exchange Art,7558.902744,Solana
2023-01-02,Hadeswap,385868.6299,Solana
2023-01-02,Hyperspace,5712.676757,Solana
2023-01-02,Magic Eden,5920852.197,Solana
2023-01-02,Opensea,8309.149099,Solana
2023-01-02,SMB Market,28247.96667,Solana
2023-01-02,Solanart,8372.324274,Solana
2023-01-02,Tensor,23409.51003,Solana
2023-01-02,Yawww,588.0321,Solana
2023-01-01,Blur,12913267.92,Ethereum
2023-01-01,Gem,88090.73359,Ethereum
2023-01-01,Larva Labs,664406.26,Ethereum
2023-01-01,LooksRare,3495589.737,Ethereum
2023-01-01,NFTX,64125.54836,Ethereum
2023-01-01,OpenSea,9257413.263,Ethereum
2023-01-01,Rarible,1913.688666,Ethereum
2023-01-01,Sudoswap,127243.59,Ethereum
2023-01-01,X2Y2,6064599.055,Ethereum
2023-01-01,OpenSea,1155.467243,Optimism
2023-01-01,Quix,42786.3,Optimism
2023-01-01,OpenSea,149461.364,Polygon
2023-01-01,Coral Cube,193743.2988,Solana
2023-01-01,Exchange Art,12323.80953,Solana
2023-01-01,Hadeswap,276964.8543,Solana
2023-01-01,Hyperspace,3672.131523,Solana
2023-01-01,Magic Eden,4344325.925,Solana
2023-01-01,Opensea,2193.06187,Solana
2023-01-01,SMB Market,10859.07667,Solana
2023-01-01,Solanart,10511.75366,Solana
2023-01-01,Tensor,16306.33683,Solana
2023-01-01,Yawww,460.9232189,Solana
2022-12-31,Blur,8480529.581,Ethereum
2022-12-31,Gem,145075.4436,Ethereum
2022-12-31,Larva Labs,1718402.78,Ethereum
2022-12-31,LooksRare,4172473.992,Ethereum
2022-12-31,NFTX,21520.73773,Ethereum
2022-12-31,OpenSea,9377583.852,Ethereum
2022-12-31,Rarible,9408.852022,Ethereum
2022-12-31,Sudoswap,109981.05,Ethereum
2022-12-31,X2Y2,6364617.896,Ethereum
2022-12-31,OpenSea,879.3970476,Optimism
2022-12-31,Quix,38952.61,Optimism
2022-12-31,Coral Cube,182656.9525,Solana
2022-12-31,Exchange Art,11550.23013,Solana
2022-12-31,Hadeswap,221224.7792,Solana
2022-12-31,Hyperspace,11335.33739,Solana
2022-12-31,Magic Eden,3908976.771,Solana
2022-12-31,Opensea,894.323712,Solana
2022-12-31,Solanart,9018.361279,Solana
2022-12-31,Tensor,30538.55011,Solana
2022-12-31,Yawww,521.85152,Solana
2022-12-30,Blur,12090504.63,Ethereum
2022-12-30,Gem,51509.64437,Ethereum
2022-12-30,Larva Labs,1420224.78,Ethereum
2022-12-30,LooksRare,3723779.669,Ethereum
2022-12-30,NFTX,389049.8741,Ethereum
2022-12-30,OpenSea,9840734.254,Ethereum
2022-12-30,Rarible,7885.498806,Ethereum
2022-12-30,Sudoswap,122413.5,Ethereum
2022-12-30,X2Y2,5420587.657,Ethereum
2022-12-30,OpenSea,1285.847321,Optimism
2022-12-30,Quix,55084.49,Optimism
2022-12-30,Coral Cube,150343.9499,Solana
2022-12-30,Exchange Art,16373.63759,Solana
2022-12-30,Hadeswap,191604.146,Solana
2022-12-30,Hyperspace,13080.11219,Solana
2022-12-30,Magic Eden,4016849.173,Solana
2022-12-30,Opensea,2028.882982,Solana
2022-12-30,Solanart,8569.340564,Solana
2022-12-30,Tensor,21298.42068,Solana
2022-12-30,Yawww,20033.62253,Solana
2022-12-29,Blur,21732051.62,Ethereum
2022-12-29,Gem,86419.27127,Ethereum
2022-12-29,Larva Labs,1054240.02,Ethereum
2022-12-29,LooksRare,3475783.486,Ethereum
2022-12-29,NFTX,17021.84558,Ethereum
2022-12-29,OpenSea,10618934.25,Ethereum
2022-12-29,Rarible,3279.854207,Ethereum
2022-12-29,Sudoswap,198204.44,Ethereum
2022-12-29,X2Y2,6092070.954,Ethereum
2022-12-29,OpenSea,3032.211916,Optimism
2022-12-29,Quix,47812.24,Optimism
2022-12-29,Coral Cube,193774.0781,Solana
2022-12-29,Exchange Art,17092.47981,Solana
2022-12-29,Hadeswap,253612.5827,Solana
2022-12-29,Hyperspace,24126.72604,Solana
2022-12-29,Magic Eden,4169041.408,Solana
2022-12-29,Opensea,2909.813624,Solana
2022-12-29,Solanart,4158.903476,Solana
2022-12-29,Tensor,28055.62791,Solana
2022-12-29,Yawww,139.1347625,Solana
2022-12-28,Blur,26653485.07,Ethereum
2022-12-28,Gem,352203.209,Ethereum
2022-12-28,Larva Labs,749718.8,Ethereum
2022-12-28,LooksRare,3449869.911,Ethereum
2022-12-28,NFTX,26547.78443,Ethereum
2022-12-28,OpenSea,11656628.72,Ethereum
2022-12-28,Rarible,12069.17561,Ethereum
2022-12-28,Sudoswap,298246.15,Ethereum
2022-12-28,X2Y2,5986708.152,Ethereum
2022-12-28,OpenSea,3005.195873,Optimism
2022-12-28,Quix,46183.33,Optimism
2022-12-28,Coral Cube,188728.2781,Solana
2022-12-28,Exchange Art,37174.1115,Solana
2022-12-28,Hadeswap,246614.9006,Solana
2022-12-28,Hyperspace,12596.24972,Solana
2022-12-28,Magic Eden,4007367.46,Solana
2022-12-28,Opensea,1826.870764,Solana
2022-12-28,Solanart,4153.542581,Solana
2022-12-28,Tensor,28774.11585,Solana
2022-12-28,Yawww,761.7017917,Solana
2022-12-27,Blur,27991444.69,Ethereum
2022-12-27,Gem,161973.6861,Ethereum
2022-12-27,Larva Labs,349251.62,Ethereum
2022-12-27,LooksRare,4257440.584,Ethereum
2022-12-27,NFTX,23068.34038,Ethereum
2022-12-27,OpenSea,10346958.22,Ethereum
2022-12-27,Rarible,75529.69847,Ethereum
2022-12-27,Sudoswap,432319.66,Ethereum
2022-12-27,X2Y2,5307749.423,Ethereum
2022-12-27,OpenSea,2153.958565,Optimism
2022-12-27,Quix,54909.97,Optimism
2022-12-27,Coral Cube,145528.679,Solana
2022-12-27,Exchange Art,10010.74148,Solana
2022-12-27,Hadeswap,279578.638,Solana
2022-12-27,Hyperspace,16953.88115,Solana
2022-12-27,Magic Eden,4499571.323,Solana
2022-12-27,Opensea,3589.927961,Solana
2022-12-27,SMB Market,9024.365,Solana
2022-12-27,Solanart,1670.496649,Solana
2022-12-27,Tensor,22945.22467,Solana
2022-12-27,Yawww,774.628375,Solana
2022-12-26,Blur,19243159.69,Ethereum
2022-12-26,Gem,94335.7378,Ethereum
2022-12-26,Larva Labs,119334.94,Ethereum
2022-12-26,LooksRare,3806350.979,Ethereum
2022-12-26,NFTX,21517.61189,Ethereum
2022-12-26,OpenSea,8427755.794,Ethereum
2022-12-26,Rarible,6053.272724,Ethereum
2022-12-26,Sudoswap,219576.2,Ethereum
2022-12-26,X2Y2,5347450.254,Ethereum
2022-12-26,OpenSea,1394.193489,Optimism
2022-12-26,Quix,63561.91,Optimism
2022-12-26,Coral Cube,177946.0447,Solana
2022-12-26,Exchange Art,4145.842889,Solana
2022-12-26,Hadeswap,460258.8244,Solana
2022-12-26,Hyperspace,10097.98193,Solana
2022-12-26,Magic Eden,6119601.52,Solana
2022-12-26,Opensea,3552.031986,Solana
2022-12-26,SMB Market,10059.59583,Solana
2022-12-26,Solanart,4323.591683,Solana
2022-12-26,Tensor,39796.64897,Solana
2022-12-26,Yawww,1685.343995,Solana
2022-12-25,Blur,17235909.25,Ethereum
2022-12-25,Gem,65773.89773,Ethereum
2022-12-25,Larva Labs,263349.53,Ethereum
2022-12-25,LooksRare,4419132.859,Ethereum
2022-12-25,NFTX,26525.21364,Ethereum
2022-12-25,OpenSea,6087497.051,Ethereum
2022-12-25,Rarible,10992.89777,Ethereum
2022-12-25,Sudoswap,130918.32,Ethereum
2022-12-25,X2Y2,4808977.187,Ethereum
2022-12-25,OpenSea,678.5114269,Optimism
2022-12-25,Quix,46109.22,Optimism
2022-12-25,Coral Cube,123807.2406,Solana
2022-12-25,Exchange Art,6499.550099,Solana
2022-12-25,Hadeswap,179531.5477,Solana
2022-12-25,Hyperspace,4441.909547,Solana
2022-12-25,Magic Eden,3491825.802,Solana
2022-12-25,Opensea,521.2543977,Solana
2022-12-25,Solanart,1139.393067,Solana
2022-12-25,Tensor,15643.36309,Solana
2022-12-25,Yawww,908.5013333,Solana
2022-12-24,Blur,21086960.88,Ethereum
2022-12-24,Gem,72072.85063,Ethereum
2022-12-24,Larva Labs,349198.54,Ethereum
2022-12-24,LooksRare,3717802.083,Ethereum
2022-12-24,NFTX,30992.87552,Ethereum
2022-12-24,OpenSea,7192874.971,Ethereum
2022-12-24,Rarible,28411.84652,Ethereum
2022-12-24,Sudoswap,107859.57,Ethereum
2022-12-24,X2Y2,5112624.084,Ethereum
2022-12-24,OpenSea,411.7017742,Optimism
2022-12-24,Quix,54622.89,Optimism
2022-12-24,Coral Cube,111133.8003,Solana
2022-12-24,Exchange Art,15682.33317,Solana
2022-12-24,Hadeswap,174145.8112,Solana
2022-12-24,Hyperspace,4205.992704,Solana
2022-12-24,Magic Eden,2956753.401,Solana
2022-12-24,Opensea,712.1398978,Solana
2022-12-24,Solanart,2846.09642,Solana
2022-12-24,Tensor,43333.38674,Solana
2022-12-24,Yawww,305.1574167,Solana
2022-12-23,Blur,25306437.19,Ethereum
2022-12-23,Gem,66851.91546,Ethereum
2022-12-23,Larva Labs,852201.54,Ethereum
2022-12-23,LooksRare,3975646.232,Ethereum
2022-12-23,NFTX,22141.87446,Ethereum
2022-12-23,OpenSea,10661319.52,Ethereum
2022-12-23,Rarible,26823.29352,Ethereum
2022-12-23,Sudoswap,122997.81,Ethereum
2022-12-23,X2Y2,4760366.016,Ethereum
2022-12-23,OpenSea,705.6130254,Optimism
2022-12-23,Quix,43044.28,Optimism
2022-12-23,Coral Cube,89361.37494,Solana
2022-12-23,Exchange Art,20227.56278,Solana
2022-12-23,Hadeswap,198162.6063,Solana
2022-12-23,Hyperspace,3525.632767,Solana
2022-12-23,Magic Eden,2391084.227,Solana
2022-12-23,Opensea,2368.681194,Solana
2022-12-23,Solanart,10157.70597,Solana
2022-12-23,Tensor,14786.4587,Solana
2022-12-23,Yawww,1150.860479,Solana
2022-12-22,Blur,21766138.33,Ethereum
2022-12-22,Gem,68842.62763,Ethereum
2022-12-22,Larva Labs,583004.65,Ethereum
2022-12-22,LooksRare,4066525.264,Ethereum
2022-12-22,NFTX,6854.578721,Ethereum
2022-12-22,OpenSea,9455514.335,Ethereum
2022-12-22,Rarible,60507.15158,Ethereum
2022-12-22,Sudoswap,183380.8,Ethereum
2022-12-22,X2Y2,5367073.862,Ethereum
2022-12-22,OpenSea,501.6198504,Optimism
2022-12-22,Quix,39293.18,Optimism
2022-12-22,Coral Cube,107775.4659,Solana
2022-12-22,Exchange Art,45475.81455,Solana
2022-12-22,Hadeswap,187259.9181,Solana
2022-12-22,Hyperspace,4656.133463,Solana
2022-12-22,Magic Eden,2699052.415,Solana
2022-12-22,Opensea,1704.8392,Solana
2022-12-22,Solanart,2854.757739,Solana
2022-12-22,Tensor,4139.505953,Solana
2022-12-22,Yawww,116.8718833,Solana
2022-12-21,Blur,20764861.07,Ethereum
2022-12-21,Gem,59267.60571,Ethereum
2022-12-21,Larva Labs,597737.34,Ethereum
2022-12-21,LooksRare,4477486.105,Ethereum
2022-12-21,NFTX,9115.777804,Ethereum
2022-12-21,OpenSea,9785913.393,Ethereum
2022-12-21,Rarible,42782.94783,Ethereum
2022-12-21,Sudoswap,135613.53,Ethereum
2022-12-21,X2Y2,5420347.133,Ethereum
2022-12-21,OpenSea,343.1885904,Optimism
2022-12-21,Quix,50263.48,Optimism
2022-12-21,Coral Cube,139070.9149,Solana
2022-12-21,Exchange Art,34372.67558,Solana
2022-12-21,Hadeswap,161213.9066,Solana
2022-12-21,Hyperspace,6559.089844,Solana
2022-12-21,Magic Eden,2584029.354,Solana
2022-12-21,Opensea,415.9550417,Solana
2022-12-21,Solanart,7868.879306,Solana
2022-12-21,Tensor,6950.7477,Solana
2022-12-21,Yawww,309.1711117,Solana
2022-12-20,Blur,25982406.62,Ethereum
2022-12-20,Gem,84001.5981,Ethereum
2022-12-20,Larva Labs,112051.4,Ethereum
2022-12-20,LooksRare,4099153.521,Ethereum
2022-12-20,NFTX,6808.678411,Ethereum
2022-12-20,OpenSea,9654742.475,Ethereum
2022-12-20,Rarible,43936.33366,Ethereum
2022-12-20,Sudoswap,89423.13,Ethereum
2022-12-20,X2Y2,4988241.162,Ethereum
2022-12-20,OpenSea,282.828233,Optimism
2022-12-20,Quix,34293.53,Optimism
2022-12-20,Coral Cube,97656.50434,Solana
2022-12-20,Exchange Art,27560.64123,Solana
2022-12-20,Hadeswap,161970.4255,Solana
2022-12-20,Hyperspace,22152.76425,Solana
2022-12-20,Magic Eden,2310175.995,Solana
2022-12-20,Opensea,357.8978173,Solana
2022-12-20,Solanart,7555.217233,Solana
2022-12-20,Tensor,5617.343383,Solana
2022-12-20,Yawww,3.087197354,Solana
2022-12-19,Blur,12646037.67,Ethereum
2022-12-19,Gem,110582.026,Ethereum
2022-12-19,Larva Labs,165761.08,Ethereum
2022-12-19,LooksRare,3915325.063,Ethereum
2022-12-19,NFTX,7124.789492,Ethereum
2022-12-19,OpenSea,7093924.801,Ethereum
2022-12-19,Rarible,23651.84845,Ethereum
2022-12-19,Sudoswap,110763.45,Ethereum
2022-12-19,X2Y2,4366265.133,Ethereum
2022-12-19,OpenSea,280.1186269,Optimism
2022-12-19,Quix,30241.65,Optimism
2022-12-19,Coral Cube,90396.83831,Solana
2022-12-19,Exchange Art,13328.91148,Solana
2022-12-19,Hadeswap,175937.6211,Solana
2022-12-19,Hyperspace,13887.68123,Solana
2022-12-19,Magic Eden,1926832.005,Solana
2022-12-19,Opensea,554.5502879,Solana
2022-12-19,Solanart,1554.314796,Solana
2022-12-19,Tensor,12365.55321,Solana
2022-12-19,Yawww,152.8774125,Solana
2022-12-18,Blur,18307984.26,Ethereum
2022-12-18,Gem,90773.99176,Ethereum
2022-12-18,Larva Labs,166975.72,Ethereum
2022-12-18,LooksRare,5115568.314,Ethereum
2022-12-18,NFTX,4913.110615,Ethereum
2022-12-18,OpenSea,7187914.195,Ethereum
2022-12-18,Rarible,16094.01342,Ethereum
2022-12-18,Sudoswap,95558.75,Ethereum
2022-12-18,X2Y2,4687200.465,Ethereum
2022-12-18,OpenSea,294.317348,Optimism
2022-12-18,Quix,38758.73,Optimism
2022-12-18,Coral Cube,77401.55971,Solana
2022-12-18,Exchange Art,23774.06148,Solana
2022-12-18,Hadeswap,131362.7751,Solana
2022-12-18,Hyperspace,7093.709964,Solana
2022-12-18,Magic Eden,1776482.824,Solana
2022-12-18,Opensea,304.999821,Solana
2022-12-18,SMB Market,62.13125,Solana
2022-12-18,Solanart,1161.697804,Solana
2022-12-18,Tensor,7105.232007,Solana
2022-12-18,Yawww,760.3622375,Solana
2022-12-17,Blur,19478724.29,Ethereum
2022-12-17,Gem,29951.98559,Ethereum
2022-12-17,Larva Labs,174900.82,Ethereum
2022-12-17,LooksRare,3394811.708,Ethereum
2022-12-17,NFTX,19297.25307,Ethereum
2022-12-17,OpenSea,8697539.645,Ethereum
2022-12-17,Rarible,4726.898454,Ethereum
2022-12-17,Sudoswap,132203.72,Ethereum
2022-12-17,X2Y2,4184085.878,Ethereum
2022-12-17,OpenSea,1146.722648,Optimism
2022-12-17,Quix,20317.82,Optimism
2022-12-17,Coral Cube,60121.85705,Solana
2022-12-17,Exchange Art,25521.11668,Solana
2022-12-17,Hadeswap,92194.92194,Solana
2022-12-17,Hyperspace,3682.843736,Solana
2022-12-17,Magic Eden,1584981.622,Solana
2022-12-17,Opensea,1632.897433,Solana
2022-12-17,Solanart,928.5048587,Solana
2022-12-17,Tensor,2092.826098,Solana
2022-12-17,Yawww,126.5955833,Solana
2022-12-16,Blur,17277739.67,Ethereum
2022-12-16,Gem,71747.75733,Ethereum
2022-12-16,Larva Labs,177147.84,Ethereum
2022-12-16,LooksRare,4841280.487,Ethereum
2022-12-16,NFTX,17328.96294,Ethereum
2022-12-16,OpenSea,8368300.517,Ethereum
2022-12-16,Rarible,39923.4324,Ethereum
2022-12-16,Sudoswap,91188.91,Ethereum
2022-12-16,X2Y2,5068259.781,Ethereum
2022-12-16,OpenSea,292.0105766,Optimism
2022-12-16,Quix,34412.86,Optimism
2022-12-16,Coral Cube,87430.48998,Solana
2022-12-16,Exchange Art,30065.3657,Solana
2022-12-16,Hadeswap,163140.5032,Solana
2022-12-16,Hyperspace,5669.37319,Solana
2022-12-16,Magic Eden,2086152.384,Solana
2022-12-16,Opensea,548.9830938,Solana
2022-12-16,Solanart,2338.814698,Solana
2022-12-16,Tensor,2238.673109,Solana
2022-12-16,Yawww,1.346041667,Solana
2022-12-15,Blur,17488283.25,Ethereum
2022-12-15,Gem,54331.19073,Ethereum
2022-12-15,Larva Labs,300352.2,Ethereum
2022-12-15,LooksRare,4613705.237,Ethereum
2022-12-15,NFTX,8608.681442,Ethereum
2022-12-15,OpenSea,9240951.116,Ethereum
2022-12-15,Rarible,10989.41138,Ethereum
2022-12-15,Sudoswap,117017.86,Ethereum
2022-12-15,X2Y2,4203074.938,Ethereum
2022-12-15,OpenSea,273.9603319,Optimism
2022-12-15,Quix,52791.6,Optimism
2022-12-15,Coral Cube,58976.16151,Solana
2022-12-15,Exchange Art,32307.88099,Solana
2022-12-15,Hadeswap,179854.1329,Solana
2022-12-15,Hyperspace,2972.858161,Solana
2022-12-15,Magic Eden,1932683.891,Solana
2022-12-15,Opensea,1389.948573,Solana
2022-12-15,Solanart,2188.82883,Solana
2022-12-15,Tensor,8201.420699,Solana
2022-12-15,Yawww,340.5109621,Solana
2022-12-14,Blur,28773247.82,Ethereum
2022-12-14,Gem,64494.66705,Ethereum
2022-12-14,Larva Labs,484199.61,Ethereum
2022-12-14,LooksRare,3807828.052,Ethereum
2022-12-14,NFTX,10975.26721,Ethereum
2022-12-14,OpenSea,9485406.384,Ethereum
2022-12-14,Rarible,7205.51373,Ethereum
2022-12-14,Sudoswap,278134.42,Ethereum
2022-12-14,X2Y2,4889629.183,Ethereum
2022-12-14,OpenSea,1425.68088,Optimism
2022-12-14,Quix,46558.35,Optimism
2022-12-14,Coral Cube,53398.08511,Solana
2022-12-14,Exchange Art,26649.30656,Solana
2022-12-14,Hadeswap,145503.1969,Solana
2022-12-14,Hyperspace,7814.567604,Solana
2022-12-14,Magic Eden,2270860.645,Solana
2022-12-14,Opensea,299.3364991,Solana
2022-12-14,Solanart,993.4116065,Solana
2022-12-14,Tensor,8337.140067,Solana
2022-12-14,Yawww,79.8932525,Solana
2022-12-13,Blur,21200864.11,Ethereum
2022-12-13,Gem,86489.72229,Ethereum
2022-12-13,Larva Labs,893230.39,Ethereum
2022-12-13,LooksRare,6202111.693,Ethereum
2022-12-13,NFTX,19388.3045,Ethereum
2022-12-13,OpenSea,9350924.094,Ethereum
2022-12-13,Rarible,2803.180555,Ethereum
2022-12-13,Sudoswap,156077.28,Ethereum
2022-12-13,X2Y2,5690143.174,Ethereum
2022-12-13,OpenSea,661.201824,Optimism
2022-12-13,Quix,38317.55,Optimism
2022-12-13,Coral Cube,56038.03753,Solana
2022-12-13,Exchange Art,22101.86779,Solana
2022-12-13,Hadeswap,105099.5949,Solana
2022-12-13,Hyperspace,27501.19277,Solana
2022-12-13,Magic Eden,1963130.767,Solana
2022-12-13,Opensea,1512.855628,Solana
2022-12-13,Solanart,2225.824341,Solana
2022-12-13,Tensor,3620.271293,Solana
2022-12-13,Yawww,53.635,Solana
2022-12-12,Blur,14796496.2,Ethereum
2022-12-12,Gem,149440.0589,Ethereum
2022-12-12,Larva Labs,244550.45,Ethereum
2022-12-12,LooksRare,5026548.322,Ethereum
2022-12-12,NFTX,13660.99755,Ethereum
