Date,Blockchain,Values
2023-02-18,Polygon,278792
2023-02-18,Solana,111706
2023-02-17,Arbitrum,103240
2023-02-17,Avalanche,27472
2023-02-17,Axelar,1617
2023-02-17,BSC,892550
2023-02-17,Cosmos,17280
2023-02-17,Ethereum,342285
2023-02-17,Gnosis,3390
2023-02-17,NEAR,70636
2023-02-17,Optimism,35438
2023-02-17,Osmosis,29966
2023-02-17,Polygon,285335
2023-02-17,Solana,134934
2023-02-16,Arbitrum,94240
2023-02-16,Avalanche,30141
2023-02-16,Axelar,1767
2023-02-16,BSC,881733
2023-02-16,Cosmos,20529
2023-02-16,Ethereum,362776
2023-02-16,Gnosis,3857
2023-02-16,NEAR,69494
2023-02-16,Optimism,44747
2023-02-16,Osmosis,42846
2023-02-16,Polygon,261465
2023-02-16,Solana,139732
2023-02-15,Arbitrum,86102
2023-02-15,Avalanche,26030
2023-02-15,Axelar,1756
2023-02-15,BSC,867477
2023-02-15,Cosmos,21862
2023-02-15,Ethereum,372491
2023-02-15,Gnosis,6214
2023-02-15,NEAR,73097
2023-02-15,Optimism,40445
2023-02-15,Osmosis,32869
2023-02-15,Polygon,257597
2023-02-15,Solana,156739
2023-02-14,Arbitrum,80805
2023-02-14,Avalanche,21910
2023-02-14,Axelar,1605
2023-02-14,BSC,822975
2023-02-14,Cosmos,18578
2023-02-14,Ethereum,385663
2023-02-14,Gnosis,6411
2023-02-14,NEAR,65143
2023-02-14,Optimism,40138
2023-02-14,Osmosis,30024
2023-02-14,Polygon,248102
2023-02-14,Solana,113290
2023-02-13,Arbitrum,70796
2023-02-13,Avalanche,21841
2023-02-13,Axelar,1618
2023-02-13,BSC,892682
2023-02-13,Cosmos,17125
2023-02-13,Ethereum,351835
2023-02-13,Gnosis,6088
2023-02-13,NEAR,79536
2023-02-13,Optimism,41895
2023-02-13,Osmosis,29305
2023-02-13,Polygon,300695
2023-02-13,Solana,113870
2023-02-12,Arbitrum,63875
2023-02-12,Avalanche,20924
2023-02-12,Axelar,1734
2023-02-12,BSC,805073
2023-02-12,Cosmos,18768
2023-02-12,Ethereum,311007
2023-02-12,Gnosis,2225
2023-02-12,NEAR,67790
2023-02-12,Optimism,44926
2023-02-12,Osmosis,15559
2023-02-12,Polygon,264625
2023-02-12,Solana,106926
2023-02-11,Arbitrum,62369
2023-02-11,Avalanche,19582
2023-02-11,Axelar,1606
2023-02-11,BSC,790405
2023-02-11,Cosmos,17607
2023-02-11,Ethereum,315142
2023-02-11,Gnosis,5683
2023-02-11,NEAR,68415
2023-02-11,Optimism,40590
2023-02-11,Osmosis,15023
2023-02-11,Polygon,260012
2023-02-11,Solana,107917
2023-02-10,Arbitrum,72234
2023-02-10,Avalanche,22452
2023-02-10,Axelar,1645
2023-02-10,BSC,845244
2023-02-10,Cosmos,21297
2023-02-10,Ethereum,343022
2023-02-10,Gnosis,6509
2023-02-10,NEAR,66861
2023-02-10,Optimism,67848
2023-02-10,Osmosis,15663
2023-02-10,Polygon,278296
2023-02-10,Solana,111714
2023-02-09,Arbitrum,68520
2023-02-09,Avalanche,23950
2023-02-09,Axelar,1755
2023-02-09,BSC,908134
2023-02-09,Cosmos,17465
2023-02-09,Ethereum,331694
2023-02-09,Gnosis,2713
2023-02-09,NEAR,60114
2023-02-09,Optimism,39951
2023-02-09,Osmosis,16408
2023-02-09,Polygon,254108
2023-02-09,Solana,146813
2023-02-08,Arbitrum,76832
2023-02-08,Avalanche,23386
2023-02-08,Axelar,2302
2023-02-08,BSC,846431
2023-02-08,Cosmos,20067
2023-02-08,Ethereum,352988
2023-02-08,Gnosis,8205
2023-02-08,NEAR,73414
2023-02-08,Optimism,28989
2023-02-08,Osmosis,18644
2023-02-08,Polygon,296423
2023-02-08,Solana,131035
2023-02-07,Arbitrum,74041
2023-02-07,Avalanche,24677
2023-02-07,Axelar,2243
2023-02-07,BSC,904397
2023-02-07,Cosmos,19165
2023-02-07,Ethereum,352477
2023-02-07,Gnosis,6260
2023-02-07,NEAR,68255
2023-02-07,Optimism,26008
2023-02-07,Osmosis,18053
2023-02-07,Polygon,281333
2023-02-07,Solana,118184
2023-02-06,Arbitrum,64970
2023-02-06,Avalanche,25856
2023-02-06,Axelar,2003
2023-02-06,BSC,785905
2023-02-06,Cosmos,18972
2023-02-06,Ethereum,336455
2023-02-06,Gnosis,6165
2023-02-06,NEAR,55687
2023-02-06,Optimism,22791
2023-02-06,Osmosis,17255
2023-02-06,Polygon,271994
2023-02-06,Solana,122739
2023-02-05,Arbitrum,58777
2023-02-05,Avalanche,23298
2023-02-05,Axelar,1863
2023-02-05,BSC,784070
2023-02-05,Cosmos,18472
2023-02-05,Ethereum,357129
2023-02-05,Gnosis,5615
2023-02-05,NEAR,61109
2023-02-05,Optimism,20259
2023-02-05,Osmosis,17462
2023-02-05,Polygon,282673
2023-02-05,Solana,119833
2023-02-04,Arbitrum,59419
2023-02-04,Avalanche,24252
2023-02-04,Axelar,1916
2023-02-04,BSC,815517
2023-02-04,Cosmos,18909
2023-02-04,Ethereum,344255
2023-02-04,Gnosis,2326
2023-02-04,NEAR,70497
2023-02-04,Optimism,24457
2023-02-04,Osmosis,43084
2023-02-04,Polygon,277094
2023-02-04,Solana,113651
2023-02-03,Arbitrum,56522
2023-02-03,Avalanche,22961
2023-02-03,Axelar,1712
2023-02-03,BSC,820783
2023-02-03,Cosmos,19003
2023-02-03,Ethereum,335730
2023-02-03,Gnosis,6224
2023-02-03,NEAR,76690
2023-02-03,Optimism,21767
2023-02-03,Osmosis,42407
2023-02-03,Polygon,288304
2023-02-03,Solana,118791
2023-02-02,Arbitrum,58697
2023-02-02,Avalanche,29493
2023-02-02,Axelar,1752
2023-02-02,BSC,934622
2023-02-02,Cosmos,22290
2023-02-02,Ethereum,360948
2023-02-02,Gnosis,6384
2023-02-02,NEAR,84061
2023-02-02,Optimism,28897
2023-02-02,Osmosis,21629
2023-02-02,Polygon,302942
2023-02-02,Solana,131375
2023-02-01,Arbitrum,59263
2023-02-01,Avalanche,44009
2023-02-01,Axelar,2073
2023-02-01,BSC,876287
2023-02-01,Cosmos,23870
2023-02-01,Ethereum,349387
2023-02-01,Gnosis,5066
2023-02-01,NEAR,75052
2023-02-01,Optimism,26255
2023-02-01,Osmosis,42761
2023-02-01,Polygon,367215
2023-02-01,Solana,122671
2023-01-31,Arbitrum,52577
2023-01-31,Avalanche,33054
2023-01-31,Axelar,1845
2023-01-31,BSC,900618
2023-01-31,Cosmos,18756
2023-01-31,Ethereum,365155
2023-01-31,Gnosis,4583
2023-01-31,NEAR,61300
2023-01-31,Optimism,23664
2023-01-31,Osmosis,41336
2023-01-31,Polygon,359448
2023-01-31,Solana,124749
2023-01-30,Arbitrum,60675
2023-01-30,Avalanche,38940
2023-01-30,Axelar,1947
2023-01-30,BSC,823843
2023-01-30,Cosmos,17873
2023-01-30,Ethereum,361954
2023-01-30,Gnosis,4182
2023-01-30,NEAR,63611
2023-01-30,Optimism,33992
2023-01-30,Osmosis,41745
2023-01-30,Polygon,355773
2023-01-30,Solana,133266
2023-01-29,Arbitrum,59655
2023-01-29,Avalanche,41515
2023-01-29,Axelar,2108
2023-01-29,BSC,798697
2023-01-29,Cosmos,20537
2023-01-29,Ethereum,321690
2023-01-29,Gnosis,3711
2023-01-29,NEAR,67975
2023-01-29,Optimism,22265
2023-01-29,Osmosis,20105
2023-01-29,Polygon,349703
2023-01-29,Solana,130133
2023-01-28,Arbitrum,53180
2023-01-28,Avalanche,28811
2023-01-28,Axelar,1912
2023-01-28,BSC,790184
2023-01-28,Cosmos,20436
2023-01-28,Ethereum,313315
2023-01-28,Gnosis,2821
2023-01-28,NEAR,64672
2023-01-28,Optimism,26331
2023-01-28,Osmosis,29686
2023-01-28,Polygon,346144
2023-01-28,Solana,126175
2023-01-27,Arbitrum,49838
2023-01-27,Avalanche,26792
2023-01-27,Axelar,2130
2023-01-27,BSC,820781
2023-01-27,Cosmos,14744
2023-01-27,Ethereum,372419
2023-01-27,Gnosis,3254
2023-01-27,NEAR,74526
2023-01-27,Optimism,30423
2023-01-27,Osmosis,16282
2023-01-27,Polygon,341992
2023-01-27,Solana,144562
2023-01-26,Arbitrum,44444
2023-01-26,Avalanche,25381
2023-01-26,Axelar,1716
2023-01-26,BSC,803707
2023-01-26,Cosmos,15752
2023-01-26,Ethereum,340969
2023-01-26,Gnosis,3421
2023-01-26,NEAR,72103
2023-01-26,Optimism,26081
2023-01-26,Osmosis,28453
2023-01-26,Polygon,349200
2023-01-26,Solana,154937
2023-01-25,Arbitrum,40140
2023-01-25,Avalanche,22224
2023-01-25,Axelar,1579
2023-01-25,BSC,781155
2023-01-25,Cosmos,15328
2023-01-25,Ethereum,324097
2023-01-25,Gnosis,2632
2023-01-25,NEAR,69691
2023-01-25,Optimism,25634
2023-01-25,Osmosis,26710
2023-01-25,Polygon,344536
2023-01-25,Solana,133811
2023-01-24,Arbitrum,43459
2023-01-24,Avalanche,22790
2023-01-24,Axelar,1527
2023-01-24,BSC,799860
2023-01-24,Cosmos,14930
2023-01-24,Ethereum,320353
2023-01-24,Gnosis,3038
2023-01-24,NEAR,83735
2023-01-24,Optimism,30403
2023-01-24,Osmosis,17313
2023-01-24,Polygon,340562
2023-01-24,Solana,134336
2023-01-23,Arbitrum,41996
2023-01-23,Avalanche,23484
2023-01-23,Axelar,1592
2023-01-23,BSC,715680
2023-01-23,Cosmos,16276
2023-01-23,Ethereum,303621
2023-01-23,Gnosis,3194
2023-01-23,NEAR,79662
2023-01-23,Optimism,31038
2023-01-23,Osmosis,17686
2023-01-23,Polygon,330202
2023-01-23,Solana,128479
2023-01-22,Arbitrum,38841
2023-01-22,Avalanche,24741
2023-01-22,Axelar,1658
2023-01-22,BSC,712962
2023-01-22,Cosmos,17442
2023-01-22,Ethereum,289996
2023-01-22,Gnosis,2243
2023-01-22,NEAR,63113
2023-01-22,Optimism,23063
2023-01-22,Osmosis,30592
2023-01-22,Polygon,337685
2023-01-22,Solana,143186
2023-01-21,Arbitrum,43690
2023-01-21,Avalanche,23611
2023-01-21,Axelar,1604
2023-01-21,BSC,778668
2023-01-21,Cosmos,19488
2023-01-21,Ethereum,333533
2023-01-21,Gnosis,2415
2023-01-21,NEAR,65622
2023-01-21,Optimism,30105
2023-01-21,Osmosis,30541
2023-01-21,Polygon,323334
2023-01-21,Solana,142787
2023-01-20,Arbitrum,43553
2023-01-20,Avalanche,28254
2023-01-20,Axelar,1847
2023-01-20,BSC,787871
2023-01-20,Cosmos,16274
2023-01-20,Ethereum,335575
2023-01-20,Gnosis,3164
2023-01-20,NEAR,64071
2023-01-20,Optimism,27875
2023-01-20,Osmosis,27617
2023-01-20,Polygon,322086
2023-01-20,Solana,160262
2023-01-19,Arbitrum,43024
2023-01-19,Avalanche,26968
2023-01-19,Axelar,1832
2023-01-19,BSC,777522
2023-01-19,Cosmos,14499
2023-01-19,Ethereum,325320
2023-01-19,Gnosis,3294
2023-01-19,NEAR,68172
2023-01-19,Optimism,31115
2023-01-19,Osmosis,27112
2023-01-19,Polygon,313912
2023-01-19,Solana,222064
2023-01-18,Arbitrum,39365
2023-01-18,Avalanche,26622
2023-01-18,Axelar,1650
2023-01-18,BSC,807069
2023-01-18,Cosmos,15020
2023-01-18,Ethereum,403309
2023-01-18,Gnosis,3397
2023-01-18,NEAR,77308
2023-01-18,Optimism,44407
2023-01-18,Osmosis,26890
2023-01-18,Polygon,327831
2023-01-18,Solana,154166
2023-01-17,Arbitrum,41694
2023-01-17,Avalanche,22345
2023-01-17,Axelar,1515
2023-01-17,BSC,787542
2023-01-17,Cosmos,14704
2023-01-17,Ethereum,339361
2023-01-17,Gnosis,3490
2023-01-17,NEAR,66380
2023-01-17,Optimism,72867
2023-01-17,Osmosis,27612
2023-01-17,Polygon,313457
2023-01-17,Solana,148933
2023-01-16,Arbitrum,44755
2023-01-16,Avalanche,23630
2023-01-16,Axelar,1552
2023-01-16,BSC,878220
2023-01-16,Cosmos,16883
2023-01-16,Ethereum,353803
2023-01-16,Gnosis,3290
2023-01-16,NEAR,78882
2023-01-16,Optimism,73538
2023-01-16,Osmosis,15041
2023-01-16,Polygon,312825
2023-01-16,Solana,188929
2023-01-15,Arbitrum,52568
2023-01-15,Avalanche,21979
2023-01-15,Axelar,1600
2023-01-15,BSC,758947
2023-01-15,Cosmos,18266
2023-01-15,Ethereum,323998
2023-01-15,Gnosis,3602
2023-01-15,NEAR,71617
2023-01-15,Optimism,71206
2023-01-15,Osmosis,13852
2023-01-15,Polygon,282739
2023-01-15,Solana,154249
2023-01-14,Arbitrum,50271
2023-01-14,Avalanche,26562
2023-01-14,Axelar,1621
2023-01-14,BSC,847444
2023-01-14,Cosmos,20518
2023-01-14,Ethereum,372553
2023-01-14,Gnosis,3233
2023-01-14,NEAR,87968
2023-01-14,Optimism,69518
2023-01-14,Osmosis,15945
2023-01-14,Polygon,288154
2023-01-14,Solana,185024
2023-01-13,Arbitrum,48274
2023-01-13,Avalanche,26105
2023-01-13,Axelar,1623
2023-01-13,BSC,817374
2023-01-13,Cosmos,19551
2023-01-13,Ethereum,344367
2023-01-13,Gnosis,3911
2023-01-13,NEAR,149911
2023-01-13,Optimism,76000
2023-01-13,Osmosis,14497
2023-01-13,Polygon,295579
2023-01-13,Solana,173991
2023-01-12,Arbitrum,51764
2023-01-12,Avalanche,29264
2023-01-12,Axelar,1646
2023-01-12,BSC,894018
2023-01-12,Cosmos,19697
2023-01-12,Ethereum,364264
2023-01-12,Gnosis,3806
2023-01-12,NEAR,147206
2023-01-12,Optimism,69979
2023-01-12,Osmosis,16708
2023-01-12,Polygon,324984
2023-01-12,Solana,243001
2023-01-11,Arbitrum,59446
2023-01-11,Avalanche,24924
2023-01-11,Axelar,1571
2023-01-11,BSC,856096
2023-01-11,Cosmos,15297
2023-01-11,Ethereum,356870
2023-01-11,Gnosis,3449
2023-01-11,NEAR,121370
2023-01-11,Optimism,58383
2023-01-11,Osmosis,15247
2023-01-11,Polygon,411109
2023-01-11,Solana,218009
2023-01-10,Arbitrum,56555
2023-01-10,Avalanche,23853
2023-01-10,Axelar,1617
2023-01-10,BSC,878366
2023-01-10,Cosmos,16596
2023-01-10,Ethereum,346970
2023-01-10,Gnosis,3039
2023-01-10,NEAR,123408
2023-01-10,Optimism,61779
2023-01-10,Osmosis,28493
2023-01-10,Polygon,351870
2023-01-10,Solana,145489
2023-01-09,Arbitrum,55248
2023-01-09,Avalanche,26651
2023-01-09,Axelar,1653
2023-01-09,BSC,887245
2023-01-09,Cosmos,22964
2023-01-09,Ethereum,378801
2023-01-09,Gnosis,2920
2023-01-09,NEAR,43253
2023-01-09,Optimism,58887
2023-01-09,Osmosis,16273
2023-01-09,Polygon,533921
2023-01-09,Solana,170499
2023-01-08,Arbitrum,49154
2023-01-08,Avalanche,22686
2023-01-08,Axelar,1563
2023-01-08,BSC,806272
2023-01-08,Cosmos,17455
2023-01-08,Ethereum,586168
2023-01-08,Gnosis,2541
2023-01-08,NEAR,38153
2023-01-08,Optimism,53879
2023-01-08,Osmosis,13617
2023-01-08,Polygon,565638
2023-01-08,Solana,164722
2023-01-07,Arbitrum,48532
2023-01-07,Avalanche,25086
2023-01-07,Axelar,1557
2023-01-07,BSC,700903
2023-01-07,Cosmos,26286
2023-01-07,Ethereum,329701
2023-01-07,Gnosis,2364
2023-01-07,NEAR,39285
2023-01-07,Optimism,62502
2023-01-07,Osmosis,12452
2023-01-07,Polygon,537374
2023-01-07,Solana,139588
2023-01-06,Arbitrum,48709
2023-01-06,Avalanche,24235
2023-01-06,Axelar,1548
2023-01-06,BSC,736035
2023-01-06,Cosmos,21744
2023-01-06,Ethereum,325133
2023-01-06,Gnosis,2834
2023-01-06,NEAR,44407
2023-01-06,Optimism,56581
2023-01-06,Osmosis,13381
2023-01-06,Polygon,638531
2023-01-06,Solana,160545
2023-01-05,Arbitrum,45695
2023-01-05,Avalanche,23446
2023-01-05,Axelar,1665
2023-01-05,BSC,734039
2023-01-05,Cosmos,14303
2023-01-05,Ethereum,459017
2023-01-05,Gnosis,2704
2023-01-05,NEAR,45082
2023-01-05,Optimism,52473
2023-01-05,Osmosis,12530
2023-01-05,Polygon,498122
2023-01-05,Solana,238471
2023-01-04,Arbitrum,49302
2023-01-04,Avalanche,29513
2023-01-04,Axelar,1552
2023-01-04,BSC,741934
2023-01-04,Cosmos,17616
2023-01-04,Ethereum,336533
2023-01-04,Gnosis,2582
2023-01-04,NEAR,45228
2023-01-04,Optimism,51099
2023-01-04,Osmosis,17161
2023-01-04,Polygon,405347
2023-01-04,Solana,155835
2023-01-03,Arbitrum,53587
2023-01-03,Avalanche,23003
2023-01-03,Axelar,1545
2023-01-03,BSC,748645
2023-01-03,Cosmos,15169
2023-01-03,Ethereum,290073
2023-01-03,Gnosis,3040
2023-01-03,NEAR,42485
2023-01-03,Optimism,55689
2023-01-03,Osmosis,29615
2023-01-03,Polygon,429612
2023-01-03,Solana,141404
2023-01-02,Arbitrum,43302
2023-01-02,Avalanche,23933
2023-01-02,Axelar,1568
2023-01-02,BSC,752447
2023-01-02,Cosmos,17388
2023-01-02,Ethereum,279172
2023-01-02,Gnosis,2608
2023-01-02,NEAR,39877
2023-01-02,Optimism,43784
2023-01-02,Osmosis,27436
2023-01-02,Polygon,376103
2023-01-02,Solana,126947
2023-01-01,Arbitrum,34494
2023-01-01,Avalanche,24616
2023-01-01,Axelar,1801
2023-01-01,BSC,697449
2023-01-01,Cosmos,12683
2023-01-01,Ethereum,230298
2023-01-01,Gnosis,2096
2023-01-01,NEAR,36208
2023-01-01,Optimism,45629
2023-01-01,Osmosis,11305
2023-01-01,Polygon,365314
2023-01-01,Solana,98910
2022-12-31,Arbitrum,39756
2022-12-31,Avalanche,20455
2022-12-31,Axelar,1432
2022-12-31,BSC,844328
2022-12-31,Cosmos,12955
2022-12-31,Ethereum,282397
2022-12-31,Gnosis,2412
2022-12-31,NEAR,35563
2022-12-31,Optimism,88138
2022-12-31,Osmosis,13291
2022-12-31,Polygon,386546
2022-12-31,Solana,103961
2022-12-30,Arbitrum,39904
2022-12-30,Avalanche,25193
2022-12-30,Axelar,1410
2022-12-30,BSC,902320
2022-12-30,Cosmos,12831
2022-12-30,Ethereum,314236
2022-12-30,Gnosis,2738
2022-12-30,NEAR,37746
2022-12-30,Optimism,75219
2022-12-30,Osmosis,28045
2022-12-30,Polygon,350789
2022-12-30,Solana,108602
2022-12-29,Arbitrum,41389
2022-12-29,Avalanche,29692
2022-12-29,Axelar,1619
2022-12-29,BSC,904642
2022-12-29,Cosmos,13084
2022-12-29,Ethereum,300612
2022-12-29,Gnosis,2732
2022-12-29,NEAR,39911
2022-12-29,Optimism,77342
2022-12-29,Osmosis,15797
2022-12-29,Polygon,309414
2022-12-29,Solana,119361
2022-12-28,Arbitrum,44638
2022-12-28,Avalanche,28006
2022-12-28,Axelar,1591
2022-12-28,BSC,869607
2022-12-28,Cosmos,12856
2022-12-28,Ethereum,314830
2022-12-28,Gnosis,2918
2022-12-28,NEAR,40388
2022-12-28,Optimism,77003
2022-12-28,Osmosis,16863
2022-12-28,Polygon,314009
2022-12-28,Solana,113902
2022-12-27,Arbitrum,45455
2022-12-27,Avalanche,22943
2022-12-27,Axelar,1823
2022-12-27,BSC,867912
2022-12-27,Cosmos,14446
2022-12-27,Ethereum,336603
2022-12-27,Gnosis,2413
2022-12-27,NEAR,46226
2022-12-27,Optimism,63199
2022-12-27,Osmosis,18469
2022-12-27,Polygon,336778
2022-12-27,Solana,101134
2022-12-26,Arbitrum,52836
2022-12-26,Avalanche,25179
2022-12-26,Axelar,1596
2022-12-26,BSC,913739
2022-12-26,Cosmos,13663
2022-12-26,Ethereum,318917
2022-12-26,Gnosis,2284
2022-12-26,NEAR,42971
2022-12-26,Optimism,74475
2022-12-26,Osmosis,18016
2022-12-26,Polygon,363986
2022-12-26,Solana,106759
2022-12-25,Arbitrum,51840
2022-12-25,Avalanche,21078
2022-12-25,Axelar,1587
2022-12-25,BSC,873346
2022-12-25,Cosmos,12146
2022-12-25,Ethereum,306077
2022-12-25,Gnosis,1963
2022-12-25,NEAR,38736
2022-12-25,Optimism,71498
2022-12-25,Osmosis,16929
2022-12-25,Polygon,369948
2022-12-25,Solana,152238
2022-12-24,Arbitrum,54125
2022-12-24,Avalanche,34620
2022-12-24,Axelar,1547
2022-12-24,BSC,849878
2022-12-24,Cosmos,11125
2022-12-24,Ethereum,316944
2022-12-24,Gnosis,2173
2022-12-24,NEAR,39832
2022-12-24,Optimism,56985
2022-12-24,Osmosis,28705
2022-12-24,Polygon,379760
2022-12-24,Solana,93604
2022-12-23,Arbitrum,56647
2022-12-23,Avalanche,42010
2022-12-23,Axelar,1562
2022-12-23,BSC,837782
2022-12-23,Cosmos,15499
2022-12-23,Ethereum,345559
2022-12-23,Gnosis,2516
2022-12-23,NEAR,42734
2022-12-23,Optimism,64797
2022-12-23,Osmosis,30456
2022-12-23,Polygon,387022
2022-12-23,Solana,105216
2022-12-22,Arbitrum,55068
2022-12-22,Avalanche,24223
2022-12-22,Axelar,1655
2022-12-22,BSC,893833
2022-12-22,Cosmos,13367
2022-12-22,Ethereum,332820
2022-12-22,Gnosis,3215
2022-12-22,NEAR,48013
2022-12-22,Optimism,79436
2022-12-22,Osmosis,23704
2022-12-22,Polygon,396546
2022-12-22,Solana,108912
2022-12-21,Arbitrum,56288
2022-12-21,Avalanche,28301
2022-12-21,Axelar,1787
2022-12-21,BSC,818919
2022-12-21,Cosmos,14745
2022-12-21,Ethereum,365547
2022-12-21,Gnosis,3387
2022-12-21,NEAR,40710
2022-12-21,Optimism,111229
2022-12-21,Osmosis,34951
2022-12-21,Polygon,377279
2022-12-21,Solana,105915
2022-12-20,Arbitrum,55806
2022-12-20,Avalanche,29112
2022-12-20,Axelar,2424
2022-12-20,BSC,877533
2022-12-20,Cosmos,15166
2022-12-20,Ethereum,313226
2022-12-20,Gnosis,2739
2022-12-20,NEAR,44632
2022-12-20,Optimism,64206
2022-12-20,Osmosis,28762
2022-12-20,Polygon,377120
2022-12-20,Solana,112704
2022-12-19,Arbitrum,57296
2022-12-19,Avalanche,26232
2022-12-19,Axelar,1972
2022-12-19,BSC,883046
2022-12-19,Cosmos,15922
2022-12-19,Ethereum,324469
2022-12-19,Gnosis,2526
2022-12-19,NEAR,46235
2022-12-19,Optimism,41226
2022-12-19,Osmosis,16118
2022-12-19,Polygon,380851
2022-12-19,Solana,103700
2022-12-18,Arbitrum,53856
2022-12-18,Avalanche,25423
2022-12-18,Axelar,1581
2022-12-18,BSC,890089
2022-12-18,Cosmos,13856
2022-12-18,Ethereum,281659
2022-12-18,Gnosis,2288
2022-12-18,NEAR,39266
2022-12-18,Optimism,44714
2022-12-18,Osmosis,24353
2022-12-18,Polygon,396318
2022-12-18,Solana,100029
2022-12-17,Arbitrum,58035
2022-12-17,Avalanche,29970
2022-12-17,Axelar,1453
2022-12-17,BSC,1064629
2022-12-17,Cosmos,14658
2022-12-17,Ethereum,344605
2022-12-17,Gnosis,2471
2022-12-17,NEAR,42956
2022-12-17,Optimism,49293
2022-12-17,Osmosis,24483
2022-12-17,Polygon,394489
2022-12-17,Solana,119141
2022-12-16,Arbitrum,66516
2022-12-16,Avalanche,26774
2022-12-16,Axelar,1508
2022-12-16,BSC,1127844
2022-12-16,Cosmos,15442
2022-12-16,Ethereum,401818
2022-12-16,Gnosis,2743
2022-12-16,NEAR,45388
2022-12-16,Optimism,48453
2022-12-16,Osmosis,25549
2022-12-16,Polygon,387868
2022-12-16,Solana,147180
2022-12-15,Arbitrum,77250
2022-12-15,Avalanche,30161
2022-12-15,Axelar,1673
2022-12-15,BSC,1152165
2022-12-15,Cosmos,16557
2022-12-15,Ethereum,367128
2022-12-15,Gnosis,2987
2022-12-15,NEAR,51052
2022-12-15,Optimism,45994
2022-12-15,Osmosis,27077
2022-12-15,Polygon,368396
2022-12-15,Solana,105930
2022-12-14,Arbitrum,68981
2022-12-14,Avalanche,39972
2022-12-14,Axelar,1610
2022-12-14,BSC,1075339
2022-12-14,Cosmos,16151
2022-12-14,Ethereum,367874
2022-12-14,Gnosis,2532
2022-12-14,NEAR,49448
2022-12-14,Optimism,52009
2022-12-14,Osmosis,28235
2022-12-14,Polygon,420458
2022-12-14,Solana,100976
2022-12-13,Arbitrum,64685
2022-12-13,Avalanche,32569
2022-12-13,Axelar,1612
2022-12-13,BSC,1134215
2022-12-13,Cosmos,17025
2022-12-13,Ethereum,358568
2022-12-13,Gnosis,2614
2022-12-13,NEAR,52270
2022-12-13,Optimism,45468
2022-12-13,Osmosis,18157
2022-12-13,Polygon,385811
2022-12-13,Solana,102148
2022-12-12,Arbitrum,74182
2022-12-12,Avalanche,29730
2022-12-12,Axelar,1842
2022-12-12,BSC,1093122
2022-12-12,Cosmos,16452
2022-12-12,Ethereum,489717
2022-12-12,Gnosis,2451
2022-12-12,NEAR,92440
2022-12-12,Optimism,44269
2022-12-12,Osmosis,17250
2022-12-12,Polygon,364372
2022-12-12,Solana,105544
2022-12-11,Arbitrum,50343
2022-12-11,Avalanche,21686
2022-12-11,Axelar,1543
2022-12-11,BSC,1015929
2022-12-11,Cosmos,17592
2022-12-11,Ethereum,461976
2022-12-11,Gnosis,2038
2022-12-11,NEAR,45587
2022-12-11,Optimism,42252
2022-12-11,Osmosis,18140
2022-12-11,Polygon,372223
2022-12-11,Solana,94030
2022-12-10,Arbitrum,51309
2022-12-10,Avalanche,23911
2022-12-10,Axelar,1572
2022-12-10,BSC,1038237
2022-12-10,Cosmos,15955
2022-12-10,Ethereum,504388
2022-12-10,Gnosis,2409
2022-12-10,NEAR,49477
2022-12-10,Optimism,44904
2022-12-10,Osmosis,29850
2022-12-10,Polygon,359518
2022-12-10,Solana,94265
2022-12-09,Arbitrum,55122
2022-12-09,Avalanche,28027
2022-12-09,Axelar,1448
2022-12-09,BSC,1139116
2022-12-09,Cosmos,15071
2022-12-09,Ethereum,1356170
2022-12-09,Gnosis,2595
