Date,Blockchain,DEX,Values
2021-04-12,Ethereum,Sushi,12307
2021-04-12,Ethereum,Synthetix,58
2021-04-12,Ethereum,Uniswap,119479
2021-04-11,Ethereum,Curve,730
2021-04-11,Ethereum,Sushi,11249
2021-04-11,Ethereum,Synthetix,47
2021-04-11,Ethereum,Uniswap,122078
2021-04-10,Ethereum,Curve,764
2021-04-10,Ethereum,Sushi,11499
2021-04-10,Ethereum,Synthetix,42
2021-04-10,Ethereum,Uniswap,123266
2021-04-09,Ethereum,Curve,702
2021-04-09,Ethereum,Sushi,10020
2021-04-09,Ethereum,Synthetix,31
2021-04-09,Ethereum,Uniswap,125368
2021-04-08,Ethereum,Curve,664
2021-04-08,Ethereum,Sushi,11370
2021-04-08,Ethereum,Synthetix,42
2021-04-08,Ethereum,Uniswap,129134
2021-04-07,Ethereum,Curve,657
2021-04-07,Ethereum,Sushi,12049
2021-04-07,Ethereum,Synthetix,59
2021-04-07,Ethereum,Uniswap,136939
2021-04-06,Ethereum,Curve,623
2021-04-06,Ethereum,Sushi,11427
2021-04-06,Ethereum,Synthetix,67
2021-04-06,Ethereum,Uniswap,137273
2021-04-05,Ethereum,Curve,668
2021-04-05,Ethereum,Sushi,10937
2021-04-05,Ethereum,Synthetix,45
2021-04-05,Ethereum,Uniswap,133767
2021-04-04,Ethereum,Curve,623
2021-04-04,Ethereum,Sushi,13357
2021-04-04,Ethereum,Synthetix,61
2021-04-04,Ethereum,Uniswap,125145
2021-04-03,Ethereum,Curve,696
2021-04-03,Ethereum,Sushi,11049
2021-04-03,Ethereum,Synthetix,43
2021-04-03,Ethereum,Uniswap,126318
2021-04-02,Ethereum,Curve,676
2021-04-02,Ethereum,Sushi,9582
2021-04-02,Ethereum,Synthetix,82
2021-04-02,Ethereum,Uniswap,135979
2021-04-01,Ethereum,Curve,588
2021-04-01,Ethereum,Sushi,9970
2021-04-01,Ethereum,Synthetix,48
2021-04-01,Ethereum,Uniswap,152742
2021-03-31,Ethereum,Curve,515
2021-03-31,Ethereum,Sushi,9403
2021-03-31,Ethereum,Synthetix,70
2021-03-31,Ethereum,Uniswap,149622
2021-03-30,Ethereum,Curve,682
2021-03-30,Ethereum,Sushi,10030
2021-03-30,Ethereum,Synthetix,49
2021-03-30,Ethereum,Uniswap,147004
2021-03-29,Ethereum,Curve,704
2021-03-29,Ethereum,Sushi,10301
2021-03-29,Ethereum,Synthetix,52
2021-03-29,Ethereum,Uniswap,142936
2021-03-28,Ethereum,Curve,511
2021-03-28,Ethereum,Sushi,9874
2021-03-28,Ethereum,Synthetix,37
2021-03-28,Ethereum,Uniswap,144354
2021-03-27,Ethereum,Curve,613
2021-03-27,Ethereum,Sushi,9083
2021-03-27,Ethereum,Synthetix,32
2021-03-27,Ethereum,Uniswap,145892
2021-03-26,Ethereum,Curve,843
2021-03-26,Ethereum,Sushi,9508
2021-03-26,Ethereum,Synthetix,84
2021-03-26,Ethereum,Uniswap,137363
2021-03-25,Ethereum,Curve,810
2021-03-25,Ethereum,Sushi,10461
2021-03-25,Ethereum,Synthetix,105
2021-03-25,Ethereum,Uniswap,130117
2021-03-24,Ethereum,Curve,1046
2021-03-24,Ethereum,Sushi,10769
2021-03-24,Ethereum,Synthetix,87
2021-03-24,Ethereum,Uniswap,145462
2021-03-23,Ethereum,Curve,781
2021-03-23,Ethereum,Sushi,11280
2021-03-23,Ethereum,Synthetix,53
2021-03-23,Ethereum,Uniswap,139803
2021-03-22,Ethereum,Curve,740
2021-03-22,Ethereum,Sushi,9642
2021-03-22,Ethereum,Synthetix,42
2021-03-22,Ethereum,Uniswap,148757
2021-03-21,Ethereum,Curve,691
2021-03-21,Ethereum,Sushi,10821
2021-03-21,Ethereum,Synthetix,38
2021-03-21,Ethereum,Uniswap,133568
2021-03-20,Ethereum,Curve,532
2021-03-20,Ethereum,Sushi,8453
2021-03-20,Ethereum,Synthetix,40
2021-03-20,Ethereum,Uniswap,141915
2021-03-19,Ethereum,Curve,667
2021-03-19,Ethereum,Sushi,8523
2021-03-19,Ethereum,Synthetix,64
2021-03-19,Ethereum,Uniswap,141120
2021-03-18,Ethereum,Curve,528
2021-03-18,Ethereum,Sushi,9238
2021-03-18,Ethereum,Synthetix,62
2021-03-18,Ethereum,Uniswap,129542
2021-03-17,Ethereum,Curve,1106
2021-03-17,Ethereum,Sushi,8568
2021-03-17,Ethereum,Synthetix,88
2021-03-17,Ethereum,Uniswap,139858
2021-03-16,Ethereum,Curve,764
2021-03-16,Ethereum,Sushi,7946
2021-03-16,Ethereum,Synthetix,60
2021-03-16,Ethereum,Uniswap,143217
2021-03-15,Ethereum,Curve,712
2021-03-15,Ethereum,Sushi,8249
2021-03-15,Ethereum,Synthetix,35
2021-03-15,Ethereum,Uniswap,146381
2021-03-14,Ethereum,Curve,672
2021-03-14,Ethereum,Sushi,8880
2021-03-14,Ethereum,Synthetix,50
2021-03-14,Ethereum,Uniswap,146974
2021-03-13,Ethereum,Curve,783
2021-03-13,Ethereum,Sushi,9973
2021-03-13,Ethereum,Synthetix,32
2021-03-13,Ethereum,Uniswap,131800
2021-03-12,Ethereum,Curve,776
2021-03-12,Ethereum,Sushi,8888
2021-03-12,Ethereum,Synthetix,50
2021-03-12,Ethereum,Uniswap,133301
2021-03-11,Ethereum,Curve,842
2021-03-11,Ethereum,Sushi,9358
2021-03-11,Ethereum,Synthetix,58
2021-03-11,Ethereum,Uniswap,123336
2021-03-10,Ethereum,Curve,876
2021-03-10,Ethereum,Sushi,9027
2021-03-10,Ethereum,Synthetix,107
2021-03-10,Ethereum,Uniswap,123321
2021-03-09,Ethereum,Curve,1183
2021-03-09,Ethereum,Sushi,10960
2021-03-09,Ethereum,Synthetix,93
2021-03-09,Ethereum,Uniswap,130506
2021-03-08,Ethereum,Curve,1062
2021-03-08,Ethereum,Sushi,10623
2021-03-08,Ethereum,Synthetix,44
2021-03-08,Ethereum,Uniswap,130603
2021-03-07,Ethereum,Curve,1336
2021-03-07,Ethereum,Sushi,9878
2021-03-07,Ethereum,Synthetix,56
2021-03-07,Ethereum,Uniswap,127380
2021-03-06,Ethereum,Curve,1307
2021-03-06,Ethereum,Sushi,10301
2021-03-06,Ethereum,Synthetix,85
2021-03-06,Ethereum,Uniswap,121228
2021-03-05,Ethereum,Curve,1344
2021-03-05,Ethereum,Sushi,11483
2021-03-05,Ethereum,Synthetix,108
2021-03-05,Ethereum,Uniswap,132350
2021-03-04,Ethereum,Curve,1448
2021-03-04,Ethereum,Sushi,13013
2021-03-04,Ethereum,Synthetix,102
2021-03-04,Ethereum,Uniswap,110905
2021-03-03,Ethereum,Curve,1397
2021-03-03,Ethereum,Sushi,12481
2021-03-03,Ethereum,Synthetix,150
2021-03-03,Ethereum,Uniswap,111401
2021-03-02,Ethereum,Curve,1289
2021-03-02,Ethereum,Sushi,13647
2021-03-02,Ethereum,Synthetix,132
2021-03-02,Ethereum,Uniswap,102402
2021-03-01,Ethereum,Curve,1291
2021-03-01,Ethereum,Sushi,13404
2021-03-01,Ethereum,Synthetix,137
2021-03-01,Ethereum,Uniswap,105874
2021-02-28,Ethereum,Curve,1819
2021-02-28,Ethereum,Sushi,13909
2021-02-28,Ethereum,Synthetix,134
2021-02-28,Ethereum,Uniswap,104466
2021-02-27,Ethereum,Curve,1232
2021-02-27,Ethereum,Sushi,13282
2021-02-27,Ethereum,Synthetix,67
2021-02-27,Ethereum,Uniswap,99831
2021-02-26,Ethereum,Curve,1411
2021-02-26,Ethereum,Sushi,11890
2021-02-26,Ethereum,Synthetix,91
2021-02-26,Ethereum,Uniswap,101530
2021-02-25,Ethereum,Curve,1251
2021-02-25,Ethereum,Sushi,10749
2021-02-25,Ethereum,Synthetix,106
2021-02-25,Ethereum,Uniswap,110773
2021-02-24,Ethereum,Curve,1441
2021-02-24,Ethereum,Sushi,11428
2021-02-24,Ethereum,Synthetix,156
2021-02-24,Ethereum,Uniswap,107168
2021-02-23,Ethereum,Curve,1734
2021-02-23,Ethereum,Sushi,14832
2021-02-23,Ethereum,Synthetix,108
2021-02-23,Ethereum,Uniswap,85496
2021-02-22,Ethereum,Curve,1297
2021-02-22,Ethereum,Sushi,13010
2021-02-22,Ethereum,Synthetix,102
2021-02-22,Ethereum,Uniswap,107953
2021-02-21,Ethereum,Curve,854
2021-02-21,Ethereum,Sushi,11534
2021-02-21,Ethereum,Synthetix,97
2021-02-21,Ethereum,Uniswap,110423
2021-02-20,Ethereum,Curve,950
2021-02-20,Ethereum,Sushi,14077
2021-02-20,Ethereum,Synthetix,102
2021-02-20,Ethereum,Uniswap,105452
2021-02-19,Ethereum,Curve,873
2021-02-19,Ethereum,Sushi,11750
2021-02-19,Ethereum,Synthetix,93
2021-02-19,Ethereum,Uniswap,114234
2021-02-18,Ethereum,Curve,983
2021-02-18,Ethereum,Sushi,11442
2021-02-18,Ethereum,Synthetix,79
2021-02-18,Ethereum,Uniswap,125134
2021-02-17,Ethereum,Curve,972
2021-02-17,Ethereum,Sushi,14454
2021-02-17,Ethereum,Synthetix,109
2021-02-17,Ethereum,Uniswap,132838
2021-02-16,Ethereum,Curve,869
2021-02-16,Ethereum,Sushi,11451
2021-02-16,Ethereum,Synthetix,105
2021-02-16,Ethereum,Uniswap,128726
2021-02-15,Ethereum,Curve,925
2021-02-15,Ethereum,Sushi,15288
2021-02-15,Ethereum,Synthetix,106
2021-02-15,Ethereum,Uniswap,134488
2021-02-14,Ethereum,Curve,844
2021-02-14,Ethereum,Sushi,12739
2021-02-14,Ethereum,Synthetix,94
2021-02-14,Ethereum,Uniswap,144509
2021-02-13,Ethereum,Curve,871
2021-02-13,Ethereum,Sushi,14494
2021-02-13,Ethereum,Synthetix,120
2021-02-13,Ethereum,Uniswap,140902
2021-02-12,Ethereum,Curve,916
2021-02-12,Ethereum,Sushi,13059
2021-02-12,Ethereum,Synthetix,125
2021-02-12,Ethereum,Uniswap,136810
2021-02-11,Ethereum,Curve,952
2021-02-11,Ethereum,Sushi,11827
2021-02-11,Ethereum,Synthetix,182
2021-02-11,Ethereum,Uniswap,123067
2021-02-10,Ethereum,Curve,1059
2021-02-10,Ethereum,Sushi,12315
2021-02-10,Ethereum,Synthetix,187
2021-02-10,Ethereum,Uniswap,113266
2021-02-09,Ethereum,Curve,975
2021-02-09,Ethereum,Sushi,11156
2021-02-09,Ethereum,Synthetix,125
2021-02-09,Ethereum,Uniswap,124127
2021-02-08,Ethereum,Curve,1078
2021-02-08,Ethereum,Sushi,12006
2021-02-08,Ethereum,Synthetix,138
2021-02-08,Ethereum,Uniswap,123743
2021-02-07,Ethereum,Curve,1022
2021-02-07,Ethereum,Sushi,11760
2021-02-07,Ethereum,Synthetix,119
2021-02-07,Ethereum,Uniswap,130880
2021-02-06,Ethereum,Curve,960
2021-02-06,Ethereum,Sushi,13649
2021-02-06,Ethereum,Synthetix,126
2021-02-06,Ethereum,Uniswap,117870
2021-02-05,Ethereum,Curve,881
2021-02-05,Ethereum,Sushi,13735
2021-02-05,Ethereum,Synthetix,163
2021-02-05,Ethereum,Uniswap,128560
2021-02-04,Ethereum,Curve,1007
2021-02-04,Ethereum,Sushi,16997
2021-02-04,Ethereum,Synthetix,128
2021-02-04,Ethereum,Uniswap,115426
2021-02-03,Ethereum,Curve,1065
2021-02-03,Ethereum,Sushi,13706
2021-02-03,Ethereum,Synthetix,203
2021-02-03,Ethereum,Uniswap,123922
2021-02-02,Ethereum,Curve,1320
2021-02-02,Ethereum,Sushi,14598
2021-02-02,Ethereum,Synthetix,188
2021-02-02,Ethereum,Uniswap,123347
2021-02-01,Ethereum,Curve,1129
2021-02-01,Ethereum,Sushi,14599
2021-02-01,Ethereum,Synthetix,417
2021-02-01,Ethereum,Uniswap,133009
2021-01-31,Ethereum,Curve,1184
2021-01-31,Ethereum,Sushi,15260
2021-01-31,Ethereum,Synthetix,281
2021-01-31,Ethereum,Uniswap,133897
2021-01-30,Ethereum,Curve,1018
2021-01-30,Ethereum,Sushi,15910
2021-01-30,Ethereum,Synthetix,135
2021-01-30,Ethereum,Uniswap,116266
2021-01-29,Ethereum,Curve,1697
2021-01-29,Ethereum,Sushi,16027
2021-01-29,Ethereum,Synthetix,170
2021-01-29,Ethereum,Uniswap,104815
2021-01-28,Ethereum,Curve,1496
2021-01-28,Ethereum,Sushi,14618
2021-01-28,Ethereum,Synthetix,233
2021-01-28,Ethereum,Uniswap,110793
2021-01-27,Ethereum,Curve,1564
2021-01-27,Ethereum,Sushi,15073
2021-01-27,Ethereum,Synthetix,197
2021-01-27,Ethereum,Uniswap,113746
2021-01-26,Ethereum,Curve,1598
2021-01-26,Ethereum,Sushi,15443
2021-01-26,Ethereum,Synthetix,154
2021-01-26,Ethereum,Uniswap,112215
2021-01-25,Ethereum,Curve,1712
2021-01-25,Ethereum,Sushi,16320
2021-01-25,Ethereum,Synthetix,205
2021-01-25,Ethereum,Uniswap,118012
2021-01-24,Ethereum,Curve,1483
2021-01-24,Ethereum,Sushi,15433
2021-01-24,Ethereum,Synthetix,267
2021-01-24,Ethereum,Uniswap,122247
2021-01-23,Ethereum,Curve,1350
2021-01-23,Ethereum,Sushi,15340
2021-01-23,Ethereum,Synthetix,158
2021-01-23,Ethereum,Uniswap,113196
2021-01-22,Ethereum,Curve,1632
2021-01-22,Ethereum,Sushi,13781
2021-01-22,Ethereum,Synthetix,154
2021-01-22,Ethereum,Uniswap,99405
2021-01-21,Ethereum,Curve,1662
2021-01-21,Ethereum,Sushi,14630
2021-01-21,Ethereum,Synthetix,166
2021-01-21,Ethereum,Uniswap,101940
2021-01-20,Ethereum,Curve,1407
2021-01-20,Ethereum,Sushi,12622
2021-01-20,Ethereum,Synthetix,200
2021-01-20,Ethereum,Uniswap,108825
2021-01-19,Ethereum,Curve,1429
2021-01-19,Ethereum,Sushi,14396
2021-01-19,Ethereum,Synthetix,186
2021-01-19,Ethereum,Uniswap,110585
2021-01-18,Ethereum,Curve,983
2021-01-18,Ethereum,Sushi,13106
2021-01-18,Ethereum,Synthetix,170
2021-01-18,Ethereum,Uniswap,124573
2021-01-17,Ethereum,Curve,1285
2021-01-17,Ethereum,Sushi,14216
2021-01-17,Ethereum,Synthetix,278
2021-01-17,Ethereum,Uniswap,115463
2021-01-16,Ethereum,Curve,1213
2021-01-16,Ethereum,Sushi,14458
2021-01-16,Ethereum,Synthetix,342
2021-01-16,Ethereum,Uniswap,107861
2021-01-15,Ethereum,Curve,1428
2021-01-15,Ethereum,Sushi,14851
2021-01-15,Ethereum,Synthetix,260
2021-01-15,Ethereum,Uniswap,96126
2021-01-14,Ethereum,Curve,1614
2021-01-14,Ethereum,Sushi,13419
2021-01-14,Ethereum,Synthetix,454
2021-01-14,Ethereum,Uniswap,98360
2021-01-13,Ethereum,Curve,1251
2021-01-13,Ethereum,Sushi,13630
2021-01-13,Ethereum,Synthetix,383
2021-01-13,Ethereum,Uniswap,83758
2021-01-12,Ethereum,Curve,1425
2021-01-12,Ethereum,Sushi,12916
2021-01-12,Ethereum,Synthetix,312
2021-01-12,Ethereum,Uniswap,83171
2021-01-11,Ethereum,Curve,1829
2021-01-11,Ethereum,Sushi,16164
2021-01-11,Ethereum,Synthetix,189
2021-01-11,Ethereum,Uniswap,71259
2021-01-10,Ethereum,Curve,1231
2021-01-10,Ethereum,Sushi,11614
2021-01-10,Ethereum,Synthetix,275
2021-01-10,Ethereum,Uniswap,89035
2021-01-09,Ethereum,Curve,1103
2021-01-09,Ethereum,Sushi,13941
2021-01-09,Ethereum,Synthetix,251
2021-01-09,Ethereum,Uniswap,91368
2021-01-08,Ethereum,Curve,1197
2021-01-08,Ethereum,Sushi,16836
2021-01-08,Ethereum,Synthetix,227
2021-01-08,Ethereum,Uniswap,78503
2021-01-07,Ethereum,Curve,1240
2021-01-07,Ethereum,Sushi,15044
2021-01-07,Ethereum,Synthetix,251
2021-01-07,Ethereum,Uniswap,75311
2021-01-06,Ethereum,Curve,1335
2021-01-06,Ethereum,Sushi,14580
2021-01-06,Ethereum,Synthetix,342
2021-01-06,Ethereum,Uniswap,84919
2021-01-05,Ethereum,Curve,1225
2021-01-05,Ethereum,Sushi,15834
2021-01-05,Ethereum,Synthetix,376
2021-01-05,Ethereum,Uniswap,89348
2021-01-04,Ethereum,Curve,1479
2021-01-04,Ethereum,Sushi,15015
2021-01-04,Ethereum,Synthetix,304
2021-01-04,Ethereum,Uniswap,77334
2021-01-03,Ethereum,Curve,1546
2021-01-03,Ethereum,Sushi,15221
2021-01-03,Ethereum,Synthetix,263
2021-01-03,Ethereum,Uniswap,93020
2021-01-02,Ethereum,Curve,2056
2021-01-02,Ethereum,Sushi,12661
2021-01-02,Ethereum,Synthetix,220
2021-01-02,Ethereum,Uniswap,103706
2021-01-01,Ethereum,Curve,1683
2021-01-01,Ethereum,Sushi,13942
2021-01-01,Ethereum,Synthetix,208
2021-01-01,Ethereum,Uniswap,104995
2023-05-03,Solana,Jupiter,1415323
2023-05-03,Solana,Orca,6942
2023-05-03,Solana,Raydium,6113
2023-05-03,Solana,Saber,131
2023-05-02,Solana,Jupiter,1034654
2023-05-02,Solana,Orca,4828
2023-05-02,Solana,Raydium,5982
2023-05-02,Solana,Saber,81
2023-05-01,Solana,Jupiter,1532864
2023-05-01,Solana,Orca,6771
2023-05-01,Solana,Raydium,8054
2023-05-01,Solana,Saber,259
2023-04-30,Solana,Jupiter,1431338
2023-04-30,Solana,Orca,6218
2023-04-30,Solana,Raydium,4709
2023-04-30,Solana,Saber,111
2023-04-29,Solana,Jupiter,999753
2023-04-29,Solana,Orca,6606
2023-04-29,Solana,Raydium,4447
2023-04-29,Solana,Saber,107
2023-04-28,Solana,Jupiter,1382355
2023-04-28,Solana,Orca,12164
2023-04-28,Solana,Raydium,5379
2023-04-28,Solana,Saber,65
2023-04-27,Solana,Jupiter,1393726
2023-04-27,Solana,Orca,14422
2023-04-27,Solana,Raydium,7537
2023-04-27,Solana,Saber,125
2023-04-26,Solana,Jupiter,1882210
2023-04-26,Solana,Orca,11501
2023-04-26,Solana,Raydium,6337
2023-04-26,Solana,Saber,111
2023-04-25,Solana,Jupiter,1141063
2023-04-25,Solana,Orca,8638
2023-04-25,Solana,Raydium,6459
2023-04-25,Solana,Saber,88
2023-04-24,Solana,Jupiter,1161977
2023-04-24,Solana,Orca,7918
2023-04-24,Solana,Raydium,5294
2023-04-24,Solana,Saber,88
2023-04-23,Solana,Jupiter,1031396
2023-04-23,Solana,Orca,8080
2023-04-23,Solana,Raydium,5630
2023-04-23,Solana,Saber,122
2023-04-22,Solana,Jupiter,1093650
2023-04-22,Solana,Orca,5895
2023-04-22,Solana,Raydium,5671
2023-04-22,Solana,Saber,117
2023-04-21,Solana,Jupiter,1470890
2023-04-21,Solana,Orca,9217
2023-04-21,Solana,Raydium,5381
2023-04-21,Solana,Saber,112
2023-04-20,Solana,Jupiter,1887726
2023-04-20,Solana,Orca,10800
2023-04-20,Solana,Raydium,7816
2023-04-20,Solana,Saber,265
2023-04-19,Solana,Jupiter,1709336
2023-04-19,Solana,Orca,10556
2023-04-19,Solana,Raydium,5685
2023-04-19,Solana,Saber,361
2023-04-18,Solana,Jupiter,1169313
2023-04-18,Solana,Orca,8070
2023-04-18,Solana,Raydium,6001
2023-04-18,Solana,Saber,215
2023-04-17,Solana,Jupiter,1563575
2023-04-17,Solana,Orca,12560
2023-04-17,Solana,Raydium,7220
2023-04-17,Solana,Saber,111
2023-04-16,Solana,Jupiter,1115881
2023-04-16,Solana,Orca,7371
2023-04-16,Solana,Raydium,6146
2023-04-16,Solana,Saber,76
2023-04-15,Solana,Jupiter,791083
2023-04-15,Solana,Orca,5147
2023-04-15,Solana,Raydium,5546
2023-04-15,Solana,Saber,90
2023-04-14,Solana,Jupiter,1770815
2023-04-14,Solana,Orca,11764
2023-04-14,Solana,Raydium,6791
2023-04-14,Solana,Saber,289
2023-04-13,Solana,Jupiter,1860942
2023-04-13,Solana,Orca,11128
2023-04-13,Solana,Raydium,7641
2023-04-13,Solana,Saber,194
2023-04-12,Solana,Jupiter,2293121
2023-04-12,Solana,Orca,18981
2023-04-12,Solana,Raydium,9549
2023-04-12,Solana,Saber,304
2023-04-11,Solana,Jupiter,1814918
2023-04-11,Solana,Orca,17474
2023-04-11,Solana,Raydium,10143
2023-04-11,Solana,Saber,136
2023-04-10,Solana,Jupiter,788904
2023-04-10,Solana,Orca,4706
2023-04-10,Solana,Raydium,5459
2023-04-10,Solana,Saber,89
2023-04-09,Solana,Jupiter,650622
2023-04-09,Solana,Orca,5785
2023-04-09,Solana,Raydium,5455
2023-04-09,Solana,Saber,73
2023-04-08,Solana,Jupiter,810184
2023-04-08,Solana,Orca,4068
2023-04-08,Solana,Raydium,4943
2023-04-08,Solana,Saber,77
2023-04-07,Solana,Jupiter,994324
2023-04-07,Solana,Orca,7291
2023-04-07,Solana,Raydium,5460
2023-04-07,Solana,Saber,98
2023-04-06,Solana,Jupiter,1236471
2023-04-06,Solana,Orca,8090
2023-04-06,Solana,Raydium,5078
2023-04-06,Solana,Saber,203
2023-04-05,Solana,Jupiter,1165539
2023-04-05,Solana,Orca,9255
2023-04-05,Solana,Raydium,5815
2023-04-05,Solana,Saber,197
2023-04-04,Solana,Jupiter,1091536
2023-04-04,Solana,Orca,9212
2023-04-04,Solana,Raydium,6851
2023-04-04,Solana,Saber,116
2023-04-03,Solana,Jupiter,1485122
2023-04-03,Solana,Orca,11010
2023-04-03,Solana,Raydium,5998
2023-04-03,Solana,Saber,150
2023-04-02,Solana,Jupiter,960125
2023-04-02,Solana,Orca,8438
2023-04-02,Solana,Raydium,5849
2023-04-02,Solana,Saber,129
2023-04-01,Solana,Jupiter,761548
2023-04-01,Solana,Orca,8242
2023-04-01,Solana,Raydium,5741
2023-04-01,Solana,Saber,117
2023-03-31,Solana,Jupiter,1072018
2023-03-31,Solana,Orca,9747
2023-03-31,Solana,Raydium,5948
2023-03-31,Solana,Saber,89
2023-03-30,Solana,Jupiter,1539431
2023-03-30,Solana,Orca,10336
2023-03-30,Solana,Raydium,6001
2023-03-30,Solana,Saber,84
2023-03-29,Solana,Jupiter,1220363
2023-03-29,Solana,Orca,9390
2023-03-29,Solana,Raydium,6334
2023-03-29,Solana,Saber,213
2023-03-28,Solana,Jupiter,1485564
2023-03-28,Solana,Orca,7812
2023-03-28,Solana,Raydium,5438
2023-03-28,Solana,Saber,124
2023-03-27,Solana,Jupiter,1583558
2023-03-27,Solana,Orca,6390
2023-03-27,Solana,Raydium,5826
2023-03-27,Solana,Saber,147
2023-03-26,Solana,Jupiter,1028567
2023-03-26,Solana,Orca,7426
2023-03-26,Solana,Raydium,6408
2023-03-26,Solana,Saber,158
2023-03-25,Solana,Jupiter,1506813
2023-03-25,Solana,Orca,8166
2023-03-25,Solana,Raydium,5696
2023-03-25,Solana,Saber,154
2023-03-24,Solana,Jupiter,2000742
2023-03-24,Solana,Orca,8691
2023-03-24,Solana,Raydium,5719
2023-03-24,Solana,Saber,111
2023-03-23,Solana,Jupiter,2651022
2023-03-23,Solana,Orca,6930
2023-03-23,Solana,Raydium,6345
2023-03-23,Solana,Saber,205
2023-03-22,Solana,Jupiter,3484957
2023-03-22,Solana,Orca,11512
2023-03-22,Solana,Raydium,7271
2023-03-22,Solana,Saber,115
2023-03-21,Solana,Jupiter,4155232
2023-03-21,Solana,Orca,12098
2023-03-21,Solana,Raydium,7969
2023-03-21,Solana,Saber,126
2023-03-20,Solana,Jupiter,5174763
2023-03-20,Solana,Orca,15762
2023-03-20,Solana,Raydium,7441
2023-03-20,Solana,Saber,241
2023-03-19,Solana,Jupiter,2560967
2023-03-19,Solana,Orca,9368
2023-03-19,Solana,Raydium,6478
2023-03-19,Solana,Saber,129
2023-03-18,Solana,Jupiter,3227329
2023-03-18,Solana,Orca,10876
2023-03-18,Solana,Raydium,8001
2023-03-18,Solana,Saber,90
2023-03-17,Solana,Jupiter,4742471
2023-03-17,Solana,Orca,9790
2023-03-17,Solana,Raydium,8428
2023-03-17,Solana,Saber,175
2023-03-16,Solana,Jupiter,3809995
2023-03-16,Solana,Orca,9920
2023-03-16,Solana,Raydium,6412
2023-03-16,Solana,Saber,76
2023-03-15,Solana,Jupiter,5896961
2023-03-15,Solana,Orca,11307
2023-03-15,Solana,Raydium,7225
2023-03-15,Solana,Saber,169
2023-03-14,Solana,Jupiter,5508952
2023-03-14,Solana,Orca,10117
2023-03-14,Solana,Raydium,7973
2023-03-14,Solana,Saber,243
2023-03-13,Solana,Jupiter,6626816
2023-03-13,Solana,Orca,12016
2023-03-13,Solana,Raydium,6243
2023-03-13,Solana,Saber,576
2023-03-12,Solana,Jupiter,7661174
2023-03-12,Solana,Orca,5864
2023-03-12,Solana,Raydium,5590
2023-03-12,Solana,Saber,344
2023-03-11,Solana,Jupiter,7860961
2023-03-11,Solana,Orca,12266
2023-03-11,Solana,Raydium,10860
2023-03-11,Solana,Saber,917
2023-03-10,Solana,Jupiter,7476388
2023-03-10,Solana,Orca,18710
2023-03-10,Solana,Raydium,9209
2023-03-10,Solana,Saber,629
2023-03-09,Solana,Jupiter,6286977
2023-03-09,Solana,Orca,14432
2023-03-09,Solana,Raydium,9478
2023-03-09,Solana,Saber,382
2023-03-08,Solana,Jupiter,6464099
2023-03-08,Solana,Orca,12851
2023-03-08,Solana,Raydium,7422
2023-03-08,Solana,Saber,144
2023-03-07,Solana,Jupiter,6175293
2023-03-07,Solana,Orca,10400
2023-03-07,Solana,Raydium,7162
2023-03-07,Solana,Saber,80
2023-03-06,Solana,Jupiter,6355225
2023-03-06,Solana,Orca,8707
2023-03-06,Solana,Raydium,7419
2023-03-06,Solana,Saber,168
2023-03-05,Solana,Jupiter,7261971
2023-03-05,Solana,Orca,9146
2023-03-05,Solana,Raydium,7503
2023-03-05,Solana,Saber,61
2023-03-04,Solana,Jupiter,5496974
2023-03-04,Solana,Orca,8282
2023-03-04,Solana,Raydium,7993
2023-03-04,Solana,Saber,71
2023-03-03,Solana,Jupiter,7869593
2023-03-03,Solana,Orca,12264
2023-03-03,Solana,Raydium,10971
2023-03-03,Solana,Saber,353
2023-03-02,Solana,Jupiter,4432636
2023-03-02,Solana,Orca,9796
2023-03-02,Solana,Raydium,15562
2023-03-02,Solana,Saber,143
2023-03-01,Solana,Jupiter,5281878
2023-03-01,Solana,Orca,8453
2023-03-01,Solana,Raydium,9048
2023-03-01,Solana,Saber,206
2023-02-28,Solana,Jupiter,5038086
2023-02-28,Solana,Orca,8429
2023-02-28,Solana,Raydium,10258
2023-02-28,Solana,Saber,126
2023-02-27,Solana,Jupiter,6216130
2023-02-27,Solana,Orca,6711
2023-02-27,Solana,Raydium,10791
2023-02-27,Solana,Saber,112
2023-02-26,Solana,Jupiter,5476452
2023-02-26,Solana,Orca,4813
2023-02-26,Solana,Raydium,7880
2023-02-26,Solana,Saber,213
2023-02-25,Solana,Jupiter,2125693
2023-02-25,Solana,Orca,1303
2023-02-25,Solana,Raydium,1832
2023-02-25,Solana,Saber,10
2023-02-24,Solana,Jupiter,9321242
2023-02-24,Solana,Orca,8977
2023-02-24,Solana,Raydium,10952
2023-02-24,Solana,Saber,228
